method,xi,T_MeV,rho,muq_MeV,rho_level,sampling_role
independent_oracle,0.0,5.0,1.778125,346.982409,1,fine_grid
independent_oracle,0.0,5.0,1.78125,346.955971,0,coarse_grid
independent_oracle,0.0,5.0,1.784375,346.930199,1,fine_grid
independent_oracle,0.0,5.0,1.7875,346.905099,0,coarse_grid
independent_oracle,0.0,5.0,1.790625,346.880676,1,fine_grid
independent_oracle,0.0,5.0,1.79375,346.856936,0,coarse_grid
independent_oracle,0.0,5.0,1.796875,346.833883,1,fine_grid
independent_oracle,0.0,5.0,1.8,346.811522,0,coarse_grid
independent_oracle,0.0,5.0,1.803125,346.78986,1,fine_grid
independent_oracle,0.0,5.0,1.80625,346.768899,0,coarse_grid
independent_oracle,0.0,5.0,1.809375,346.748647,1,fine_grid
independent_oracle,0.0,5.0,1.8125,346.729107,0,coarse_grid
independent_oracle,0.0,5.0,1.815625,346.710285,1,fine_grid
independent_oracle,0.0,5.0,1.81875,346.692185,0,coarse_grid
independent_oracle,0.0,5.0,1.821875,346.674814,1,fine_grid
independent_oracle,0.0,5.0,1.825,346.658175,0,coarse_grid
independent_oracle,0.0,5.0,1.828125,346.642273,1,fine_grid
independent_oracle,0.0,5.0,1.83125,346.627114,0,coarse_grid
independent_oracle,0.0,5.0,1.834375,346.612702,1,fine_grid
independent_oracle,0.0,5.0,1.8375,346.599042,0,coarse_grid
independent_oracle,0.0,5.0,1.840625,346.586138,1,fine_grid
independent_oracle,0.0,5.0,1.84375,346.573997,0,coarse_grid
independent_oracle,0.0,5.0,1.846875,346.562621,1,fine_grid
independent_oracle,0.0,5.0,1.85,346.552016,0,coarse_grid
independent_oracle,0.0,5.0,1.853125,346.542187,1,fine_grid
independent_oracle,0.0,5.0,1.85625,346.533137,0,coarse_grid
independent_oracle,0.0,5.0,1.859375,346.524872,1,fine_grid
independent_oracle,0.0,5.0,1.8625,346.517395,0,coarse_grid
independent_oracle,0.0,5.0,1.865625,346.510712,1,fine_grid
independent_oracle,0.0,5.0,1.86875,346.504827,0,coarse_grid
independent_oracle,0.0,5.0,1.871875,346.499743,1,fine_grid
independent_oracle,0.0,5.0,1.875,346.495465,0,coarse_grid
independent_oracle,0.0,5.0,1.878125,346.491997,1,fine_grid
independent_oracle,0.0,5.0,1.88125,346.489344,0,coarse_grid
independent_oracle,0.0,5.0,1.884375,346.487508,1,fine_grid
independent_oracle,0.0,5.0,1.8875,346.486495,0,coarse_grid
independent_oracle,0.0,5.0,1.890625,346.486308,1,fine_grid
independent_oracle,0.0,5.0,1.89375,346.48695,0,coarse_grid
independent_oracle,0.0,5.0,1.896875,346.488426,1,fine_grid
independent_oracle,0.0,5.0,1.9,346.490739,0,coarse_grid
independent_oracle,0.0,5.0,1.903125,346.493892,1,fine_grid
independent_oracle,0.0,5.0,1.90625,346.49789,0,coarse_grid
independent_oracle,0.0,5.0,1.909375,346.502735,1,fine_grid
independent_oracle,0.0,5.0,1.9125,346.508431,0,coarse_grid
independent_oracle,0.0,5.0,1.915625,346.514981,1,fine_grid
independent_oracle,0.0,5.0,1.91875,346.522388,0,coarse_grid
independent_oracle,0.0,5.0,1.921875,346.530655,1,fine_grid
independent_oracle,0.0,5.0,1.925,346.539785,0,coarse_grid
independent_oracle,0.0,5.0,1.928125,346.54978,1,fine_grid
independent_oracle,0.0,5.0,1.93125,346.560645,0,coarse_grid
independent_oracle,0.0,5.0,1.934375,346.57238,1,fine_grid
independent_oracle,0.0,5.0,1.9375,346.584989,0,coarse_grid
independent_oracle,0.0,5.0,1.940625,346.598474,1,fine_grid
independent_oracle,0.0,5.0,1.94375,346.612837,0,coarse_grid
independent_oracle,0.0,5.0,1.946875,346.628081,1,fine_grid
independent_oracle,0.0,5.0,1.95,346.644208,0,coarse_grid
independent_oracle,0.0,5.0,1.953125,346.661218,1,fine_grid
independent_oracle,0.0,5.0,1.95625,346.679116,0,coarse_grid
independent_oracle,0.0,5.0,1.959375,346.697901,1,fine_grid
independent_oracle,0.0,5.0,1.9625,346.717576,0,coarse_grid
independent_oracle,0.0,5.0,1.965625,346.738142,1,fine_grid
independent_oracle,0.0,5.0,1.96875,346.759601,0,coarse_grid
independent_oracle,0.0,5.0,1.971875,346.781954,1,fine_grid
independent_oracle,0.0,5.0,1.975,346.805202,0,coarse_grid
independent_oracle,0.0,5.0,1.978125,346.829345,1,fine_grid
independent_oracle,0.0,5.0,1.98125,346.854385,0,coarse_grid
independent_oracle,0.0,5.0,1.984375,346.880323,1,fine_grid
independent_oracle,0.0,5.0,1.9875,346.907159,0,coarse_grid
independent_oracle,0.0,5.0,1.990625,346.934894,1,fine_grid
independent_oracle,0.0,5.0,1.99375,346.963528,0,coarse_grid
independent_oracle,0.0,5.0,1.996875,346.99306,1,fine_grid
independent_oracle,0.0,5.0,2.0,347.023493,0,coarse_grid
independent_oracle,0.0,5.0,2.003125,347.054824,1,fine_grid
independent_oracle,0.0,5.0,2.00625,347.087055,0,coarse_grid
independent_oracle,0.0,5.0,2.009375,347.120184,1,fine_grid
independent_oracle,0.0,5.0,2.0125,347.154212,0,coarse_grid
independent_oracle,0.0,5.0,2.015625,347.189137,1,fine_grid
independent_oracle,0.0,5.0,2.01875,347.22496,0,coarse_grid
independent_oracle,0.0,5.0,2.021875,347.261679,1,fine_grid
independent_oracle,0.0,5.0,2.025,347.299293,0,coarse_grid
independent_oracle,0.0,5.0,2.028125,347.337802,1,fine_grid
independent_oracle,0.0,5.0,2.03125,347.377203,0,coarse_grid
independent_oracle,0.0,5.0,2.034375,347.417496,1,fine_grid
independent_oracle,0.0,5.0,2.0375,347.45868,0,coarse_grid
independent_oracle,0.0,5.0,2.040625,347.500751,1,fine_grid
independent_oracle,0.0,5.0,2.04375,347.54371,0,coarse_grid
independent_oracle,0.0,5.0,2.046875,347.587553,1,fine_grid
independent_oracle,0.0,5.0,2.05,347.632279,0,coarse_grid
independent_oracle,0.0,5.0,2.053125,347.677885,1,fine_grid
independent_oracle,0.0,5.0,2.05625,347.72437,0,coarse_grid
independent_oracle,0.0,5.0,2.059375,347.771731,1,fine_grid
independent_oracle,0.0,5.0,2.0625,347.819965,0,coarse_grid
independent_oracle,0.0,5.0,2.065625,347.869071,1,fine_grid
independent_oracle,0.0,5.0,2.06875,347.919044,0,coarse_grid
independent_oracle,0.0,5.0,2.071875,347.969882,1,fine_grid
independent_oracle,0.0,5.0,2.075,348.021582,0,coarse_grid
independent_oracle,0.0,5.0,2.078125,348.074141,1,fine_grid
independent_oracle,0.0,5.0,2.08125,348.127556,0,coarse_grid
independent_oracle,0.0,5.0,2.084375,348.181822,1,fine_grid
independent_oracle,0.0,5.0,2.0875,348.236938,0,coarse_grid
independent_oracle,0.0,5.0,2.090625,348.292899,1,fine_grid
independent_oracle,0.0,5.0,2.09375,348.349701,0,coarse_grid
independent_oracle,0.0,5.0,2.096875,348.407341,1,fine_grid
independent_oracle,0.0,5.0,2.1,348.465815,0,coarse_grid
independent_oracle,0.0,5.0,2.103125,348.525118,1,fine_grid
independent_oracle,0.0,5.0,2.10625,348.585246,0,coarse_grid
independent_oracle,0.0,5.0,2.109375,348.646196,1,fine_grid
independent_oracle,0.0,5.0,2.1125,348.707963,0,coarse_grid
independent_oracle,0.0,5.0,2.115625,348.770542,1,fine_grid
independent_oracle,0.0,5.0,2.11875,348.833929,0,coarse_grid
independent_oracle,0.0,5.0,2.121875,348.898119,1,fine_grid
independent_oracle,0.0,5.0,2.125,348.963108,0,coarse_grid
independent_oracle,0.0,5.0,2.128125,349.028891,1,fine_grid
independent_oracle,0.0,5.0,2.13125,349.095463,0,coarse_grid
independent_oracle,0.0,5.0,2.134375,349.162818,1,fine_grid
independent_oracle,0.0,5.0,2.1375,349.230952,0,coarse_grid
independent_oracle,0.0,5.0,2.140625,349.29986,1,fine_grid
independent_oracle,0.0,5.0,2.14375,349.369537,0,coarse_grid
independent_oracle,0.0,5.0,2.146875,349.439976,1,fine_grid
independent_oracle,0.0,5.0,2.15,349.511174,0,coarse_grid
independent_oracle,0.0,5.0,2.153125,349.583124,1,fine_grid
independent_oracle,0.0,5.0,2.15625,349.655821,0,coarse_grid
independent_oracle,0.0,5.0,2.159375,349.72926,1,fine_grid
independent_oracle,0.0,5.0,2.1625,349.803434,0,coarse_grid
independent_oracle,0.0,5.0,2.165625,349.878339,1,fine_grid
independent_oracle,0.0,5.0,2.16875,349.953968,0,coarse_grid
independent_oracle,0.0,5.0,2.171875,350.030316,1,fine_grid
independent_oracle,0.0,5.0,2.175,350.107376,0,coarse_grid
independent_oracle,0.0,5.0,2.178125,350.185144,1,fine_grid
independent_oracle,0.0,5.0,2.18125,350.263613,0,coarse_grid
independent_oracle,0.0,5.0,2.184375,350.342777,1,fine_grid
independent_oracle,0.0,5.0,2.1875,350.42263,0,coarse_grid
independent_oracle,0.0,5.0,2.190625,350.503167,1,fine_grid
independent_oracle,0.0,5.0,2.19375,350.58438,0,coarse_grid
independent_oracle,0.0,5.0,2.196875,350.666265,1,fine_grid
independent_oracle,0.0,5.0,2.2,350.748814,0,coarse_grid
independent_oracle,0.0,5.0,2.203125,350.832023,1,fine_grid
independent_oracle,0.0,5.0,2.20625,350.915884,0,coarse_grid
independent_oracle,0.0,5.0,2.209375,351.000391,1,fine_grid
independent_oracle,0.0,5.0,2.2125,351.085539,0,coarse_grid
independent_oracle,0.0,5.0,2.215625,351.17132,1,fine_grid
independent_oracle,0.0,5.0,2.21875,351.257729,0,coarse_grid
independent_oracle,0.0,5.0,2.221875,351.34476,1,fine_grid
independent_oracle,0.0,5.0,2.225,351.432406,0,coarse_grid
independent_oracle,0.0,5.0,2.228125,351.520661,1,fine_grid
independent_oracle,0.0,5.0,2.23125,351.609519,0,coarse_grid
independent_oracle,0.0,5.0,2.234375,351.698973,1,fine_grid
independent_oracle,0.0,5.0,2.2375,351.789017,0,coarse_grid
independent_oracle,0.0,5.0,2.240625,351.879645,1,fine_grid
independent_oracle,0.0,5.0,2.24375,351.970851,0,coarse_grid
independent_oracle,0.0,5.0,2.246875,352.062628,1,fine_grid
independent_oracle,0.0,5.0,2.25,352.154969,0,coarse_grid
independent_oracle,0.0,5.0,2.253125,352.24787,1,fine_grid
independent_oracle,0.0,5.0,2.25625,352.341323,0,coarse_grid
independent_oracle,0.0,5.0,2.259375,352.435322,1,fine_grid
independent_oracle,0.0,5.0,2.2625,352.529861,0,coarse_grid
independent_oracle,0.0,5.0,2.265625,352.624934,1,fine_grid
independent_oracle,0.0,5.0,2.26875,352.720534,0,coarse_grid
independent_oracle,0.0,5.0,2.271875,352.816656,1,fine_grid
independent_oracle,0.0,5.0,2.275,352.913293,0,coarse_grid
independent_oracle,0.0,5.0,2.278125,353.010439,1,fine_grid
independent_oracle,0.0,5.0,2.28125,353.108088,0,coarse_grid
independent_oracle,0.0,5.0,2.284375,353.206234,1,fine_grid
independent_oracle,0.0,5.0,2.2875,353.304871,0,coarse_grid
independent_oracle,0.0,5.0,2.290625,353.403992,1,fine_grid
independent_oracle,0.0,5.0,2.29375,353.503592,0,coarse_grid
independent_oracle,0.0,5.0,2.296875,353.603664,1,fine_grid
independent_oracle,0.0,5.0,2.3,353.704204,0,coarse_grid
independent_oracle,0.0,5.0,2.303125,353.805204,1,fine_grid
independent_oracle,0.0,5.0,2.30625,353.906659,0,coarse_grid
independent_oracle,0.0,5.0,2.309375,354.008562,1,fine_grid
independent_oracle,0.0,5.0,2.3125,354.110909,0,coarse_grid
independent_oracle,0.0,5.0,2.315625,354.213694,1,fine_grid
independent_oracle,0.0,5.0,2.31875,354.31691,0,coarse_grid
independent_oracle,0.0,5.0,2.321875,354.420551,1,fine_grid
independent_oracle,0.0,5.0,2.325,354.524613,0,coarse_grid
independent_oracle,0.0,5.0,2.328125,354.62909,1,fine_grid
independent_oracle,0.0,5.0,2.33125,354.733975,0,coarse_grid
independent_oracle,0.0,5.0,2.334375,354.839264,1,fine_grid
independent_oracle,0.0,5.0,2.3375,354.94495,0,coarse_grid
independent_oracle,0.0,5.0,2.340625,355.051029,1,fine_grid
independent_oracle,0.0,5.0,2.34375,355.157494,0,coarse_grid
independent_oracle,0.0,5.0,2.346875,355.264341,1,fine_grid
independent_oracle,0.0,5.0,2.35,355.371563,0,coarse_grid
independent_oracle,0.0,5.0,2.353125,355.479157,1,fine_grid
independent_oracle,0.0,5.0,2.35625,355.587116,0,coarse_grid
independent_oracle,0.0,5.0,2.359375,355.695435,1,fine_grid
independent_oracle,0.0,5.0,2.3625,355.804109,0,coarse_grid
independent_oracle,0.0,5.0,2.365625,355.913132,1,fine_grid
independent_oracle,0.0,5.0,2.36875,356.022501,0,coarse_grid
independent_oracle,0.0,5.0,2.371875,356.132209,1,fine_grid
independent_oracle,0.0,5.0,2.375,356.242251,0,coarse_grid
independent_oracle,0.0,5.0,2.378125,356.352623,1,fine_grid
independent_oracle,0.0,5.0,2.38125,356.46332,0,coarse_grid
independent_oracle,0.0,5.0,2.384375,356.574337,1,fine_grid
independent_oracle,0.0,5.0,2.3875,356.685668,0,coarse_grid
independent_oracle,0.0,5.0,2.390625,356.79731,1,fine_grid
independent_oracle,0.0,5.0,2.39375,356.909257,0,coarse_grid
independent_oracle,0.0,5.0,2.396875,357.021505,1,fine_grid
independent_oracle,0.0,5.0,2.4,357.134049,0,coarse_grid
independent_oracle,0.0,5.0,2.403125,357.246884,1,fine_grid
independent_oracle,0.0,5.0,2.40625,357.360006,0,coarse_grid
independent_oracle,0.0,5.0,2.409375,357.473411,1,fine_grid
independent_oracle,0.0,5.0,2.4125,357.587093,0,coarse_grid
independent_oracle,0.0,5.0,2.415625,357.701049,1,fine_grid
independent_oracle,0.0,5.0,2.41875,357.815274,0,coarse_grid
independent_oracle,0.0,5.0,2.421875,357.929764,1,fine_grid
independent_oracle,0.0,5.0,2.425,358.044514,0,coarse_grid
independent_oracle,0.0,5.0,2.428125,358.159521,1,fine_grid
independent_oracle,0.0,5.0,2.43125,358.27478,0,coarse_grid
independent_oracle,0.0,5.0,2.434375,358.390286,1,fine_grid
independent_oracle,0.0,5.0,2.4375,358.506037,0,coarse_grid
independent_oracle,0.0,5.0,2.440625,358.622027,1,fine_grid
independent_oracle,0.0,5.0,2.44375,358.738253,0,coarse_grid
independent_oracle,0.0,5.0,2.446875,358.85471,1,fine_grid
independent_oracle,0.0,5.0,2.45,358.971396,0,coarse_grid
independent_oracle,0.0,5.0,2.453125,359.088306,1,fine_grid
independent_oracle,0.0,5.0,2.45625,359.205435,0,coarse_grid
independent_oracle,0.0,5.0,2.459375,359.322781,1,fine_grid
independent_oracle,0.0,5.0,2.4625,359.44034,0,coarse_grid
independent_oracle,0.0,5.0,2.465625,359.558108,1,fine_grid
independent_oracle,0.0,5.0,2.46875,359.676081,0,coarse_grid
independent_oracle,0.0,5.0,2.471875,359.794255,1,fine_grid
independent_oracle,0.0,5.0,2.475,359.912628,0,coarse_grid
independent_oracle,0.0,5.0,2.478125,360.031195,1,fine_grid
independent_oracle,0.0,5.0,2.48125,360.149954,0,coarse_grid
independent_oracle,0.0,5.0,2.484375,360.2689,1,fine_grid
independent_oracle,0.0,5.0,2.4875,360.38803,0,coarse_grid
independent_oracle,0.0,5.0,2.490625,360.507341,1,fine_grid
independent_oracle,0.0,5.0,2.49375,360.62683,0,coarse_grid
independent_oracle,0.0,5.0,2.496875,360.746493,1,fine_grid
independent_oracle,0.0,5.0,2.5,360.866327,0,coarse_grid
independent_oracle,0.0,5.0,2.503125,360.986328,1,fine_grid
independent_oracle,0.0,5.0,2.50625,361.106495,0,coarse_grid
independent_oracle,0.0,5.0,2.509375,361.226823,1,fine_grid
independent_oracle,0.0,5.0,2.5125,361.34731,0,coarse_grid
independent_oracle,0.0,5.0,2.515625,361.467952,1,fine_grid
independent_oracle,0.0,5.0,2.51875,361.588746,0,coarse_grid
independent_oracle,0.0,5.0,2.521875,361.70969,1,fine_grid
independent_oracle,0.0,5.0,2.525,361.830781,0,coarse_grid
independent_oracle,0.0,5.0,2.528125,361.952015,1,fine_grid
independent_oracle,0.0,5.0,2.53125,362.07339,0,coarse_grid
independent_oracle,0.0,5.0,2.534375,362.194903,1,fine_grid
independent_oracle,0.0,5.0,2.5375,362.316552,0,coarse_grid
independent_oracle,0.0,5.0,2.540625,362.438332,1,fine_grid
independent_oracle,0.0,5.0,2.54375,362.560243,0,coarse_grid
independent_oracle,0.0,5.0,2.546875,362.682281,1,fine_grid
independent_oracle,0.0,5.0,2.55,362.804443,0,coarse_grid
independent_oracle,0.0,5.0,2.553125,362.926727,1,fine_grid
independent_oracle,0.0,5.0,2.55625,363.04913,0,coarse_grid
independent_oracle,0.0,5.0,2.559375,363.17165,1,fine_grid
independent_oracle,0.0,5.0,2.5625,363.294284,0,coarse_grid
independent_oracle,0.0,5.0,2.565625,363.41703,1,fine_grid
independent_oracle,0.0,5.0,2.56875,363.539886,0,coarse_grid
independent_oracle,0.0,5.0,2.571875,363.662848,1,fine_grid
independent_oracle,0.0,5.0,2.575,363.785915,0,coarse_grid
independent_oracle,0.0,5.0,2.578125,363.909084,1,fine_grid
independent_oracle,0.0,5.0,2.58125,364.032353,0,coarse_grid
independent_oracle,0.0,5.0,2.584375,364.15572,1,fine_grid
independent_oracle,0.0,5.0,2.5875,364.279182,0,coarse_grid
independent_oracle,0.0,5.0,2.590625,364.402737,1,fine_grid
independent_oracle,0.0,5.0,2.59375,364.526383,0,coarse_grid
independent_oracle,0.0,5.0,2.596875,364.650118,1,fine_grid
independent_oracle,0.0,5.0,2.6,364.77394,0,coarse_grid
independent_oracle,0.0,5.0,2.603125,364.897846,1,fine_grid
independent_oracle,0.0,5.0,2.60625,365.021835,0,coarse_grid
independent_oracle,0.0,5.0,2.609375,365.145904,1,fine_grid
independent_oracle,0.0,5.0,2.6125,365.270052,0,coarse_grid
independent_oracle,0.0,5.0,2.615625,365.394276,1,fine_grid
independent_oracle,0.0,5.0,2.61875,365.518575,0,coarse_grid
independent_oracle,0.0,5.0,2.621875,365.642946,1,fine_grid
independent_oracle,0.0,5.0,2.625,365.767388,0,coarse_grid
independent_oracle,0.0,5.0,2.628125,365.891899,1,fine_grid
independent_oracle,0.0,5.0,2.63125,366.016476,0,coarse_grid
independent_oracle,0.0,5.0,2.634375,366.141119,1,fine_grid
independent_oracle,0.0,5.0,2.6375,366.265825,0,coarse_grid
independent_oracle,0.0,5.0,2.640625,366.390592,1,fine_grid
independent_oracle,0.0,5.0,2.64375,366.515419,0,coarse_grid
independent_oracle,0.0,5.0,2.646875,366.640304,1,fine_grid
independent_oracle,0.0,5.0,2.65,366.765246,0,coarse_grid
independent_oracle,0.0,5.0,2.653125,366.890242,1,fine_grid
independent_oracle,0.0,5.0,2.65625,367.015291,0,coarse_grid
independent_oracle,0.0,5.0,2.659375,367.140391,1,fine_grid
independent_oracle,0.0,5.0,2.6625,367.265541,0,coarse_grid
independent_oracle,0.0,5.0,2.665625,367.390739,1,fine_grid
independent_oracle,0.0,5.0,2.66875,367.515983,0,coarse_grid
independent_oracle,0.0,5.0,2.671875,367.641273,1,fine_grid
independent_oracle,0.0,5.0,2.675,367.766606,0,coarse_grid
independent_oracle,0.0,5.0,2.678125,367.891981,1,fine_grid
independent_oracle,0.0,5.0,2.68125,368.017396,0,coarse_grid
independent_oracle,0.0,5.0,2.684375,368.14285,1,fine_grid
independent_oracle,0.0,5.0,2.6875,368.268342,0,coarse_grid
independent_oracle,0.0,5.0,2.690625,368.39387,1,fine_grid
independent_oracle,0.0,5.0,2.69375,368.519432,0,coarse_grid
independent_oracle,0.0,5.0,2.696875,368.645028,1,fine_grid
independent_oracle,0.0,5.0,2.7,368.770656,0,coarse_grid
independent_oracle,0.0,5.0,2.703125,368.896314,1,fine_grid
independent_oracle,0.0,5.0,2.70625,369.022002,0,coarse_grid
independent_oracle,0.0,5.0,2.709375,369.147717,1,fine_grid
independent_oracle,0.0,5.0,2.7125,369.27346,0,coarse_grid
independent_oracle,0.0,5.0,2.715625,369.399227,1,fine_grid
independent_oracle,0.0,5.0,2.71875,369.525019,0,coarse_grid
independent_oracle,0.0,5.0,2.721875,369.650834,1,fine_grid
independent_oracle,0.0,5.0,2.725,369.77667,0,coarse_grid
independent_oracle,0.0,5.0,2.728125,369.902527,1,fine_grid
independent_oracle,0.0,5.0,2.73125,370.028403,0,coarse_grid
independent_oracle,0.0,5.0,2.734375,370.154297,1,fine_grid
independent_oracle,0.0,5.0,2.7375,370.280208,0,coarse_grid
independent_oracle,0.0,5.0,2.740625,370.406135,1,fine_grid
independent_oracle,0.0,5.0,2.74375,370.532076,0,coarse_grid
independent_oracle,0.0,5.0,2.746875,370.658031,1,fine_grid
independent_oracle,0.0,5.0,2.75,370.783999,0,coarse_grid
independent_oracle,0.0,5.0,2.753125,370.909978,1,fine_grid
independent_oracle,0.0,5.0,2.75625,371.035968,0,coarse_grid
independent_oracle,0.0,5.0,2.759375,371.161966,1,fine_grid
independent_oracle,0.0,5.0,2.7625,371.287974,0,coarse_grid
independent_oracle,0.0,5.0,2.765625,371.413988,1,fine_grid
independent_oracle,0.0,5.0,2.76875,371.540008,0,coarse_grid
independent_oracle,0.0,5.0,2.771875,371.666034,1,fine_grid
independent_oracle,0.0,5.0,2.775,371.792065,0,coarse_grid
independent_oracle,0.0,5.0,2.778125,371.918098,1,fine_grid
independent_oracle,0.0,5.0,2.78125,372.044134,0,coarse_grid
independent_oracle,0.0,5.0,2.784375,372.170172,1,fine_grid
independent_oracle,0.0,5.0,2.7875,372.29621,0,coarse_grid
independent_oracle,0.0,5.0,2.790625,372.422247,1,fine_grid
independent_oracle,0.0,5.0,2.79375,372.548284,0,coarse_grid
independent_oracle,0.0,5.0,2.796875,372.674318,1,fine_grid
independent_oracle,0.0,5.0,2.8,372.80035,0,coarse_grid
independent_oracle,0.0,5.0,2.803125,372.926377,1,fine_grid
independent_oracle,0.0,5.0,2.80625,373.0524,0,coarse_grid
independent_oracle,0.0,5.0,2.809375,373.178417,1,fine_grid
independent_oracle,0.0,5.0,2.8125,373.304428,0,coarse_grid
independent_oracle,0.0,5.0,2.815625,373.430432,1,fine_grid
independent_oracle,0.0,5.0,2.81875,373.556428,0,coarse_grid
independent_oracle,0.0,5.0,2.821875,373.682415,1,fine_grid
independent_oracle,0.0,5.0,2.825,373.808393,0,coarse_grid
independent_oracle,0.0,5.0,2.828125,373.934361,1,fine_grid
independent_oracle,0.0,5.0,2.83125,374.060317,0,coarse_grid
independent_oracle,0.0,5.0,2.834375,374.186262,1,fine_grid
independent_oracle,0.0,5.0,2.8375,374.312194,0,coarse_grid
independent_oracle,0.0,5.0,2.840625,374.438113,1,fine_grid
independent_oracle,0.0,5.0,2.84375,374.564019,0,coarse_grid
independent_oracle,0.0,5.0,2.846875,374.689909,1,fine_grid
independent_oracle,0.0,5.0,2.85,374.815785,0,coarse_grid
independent_oracle,0.0,5.0,2.853125,374.941644,1,fine_grid
independent_oracle,0.0,5.0,2.85625,375.067487,0,coarse_grid
independent_oracle,0.0,5.0,2.859375,375.193312,1,fine_grid
independent_oracle,0.0,5.0,2.8625,375.31912,0,coarse_grid
independent_oracle,0.0,5.0,2.865625,375.444909,1,fine_grid
independent_oracle,0.0,5.0,2.86875,375.570679,0,coarse_grid
independent_oracle,0.0,5.0,2.871875,375.696429,1,fine_grid
independent_oracle,0.0,5.0,2.875,375.822158,0,coarse_grid
independent_oracle,0.0,5.0,2.878125,375.947867,1,fine_grid
independent_oracle,0.0,5.0,2.88125,376.073553,0,coarse_grid
independent_oracle,0.0,5.0,2.884375,376.199218,1,fine_grid
independent_oracle,0.0,5.0,2.8875,376.32486,0,coarse_grid
independent_oracle,0.0,5.0,2.890625,376.450478,1,fine_grid
independent_oracle,0.0,5.0,2.89375,376.576073,0,coarse_grid
independent_oracle,0.0,5.0,2.896875,376.701643,1,fine_grid
independent_oracle,0.0,5.0,2.9,376.827188,0,coarse_grid
independent_oracle,0.0,5.0,2.903125,376.952707,1,fine_grid
independent_oracle,0.0,5.0,2.90625,377.0782,0,coarse_grid
independent_oracle,0.0,5.0,2.909375,377.203667,1,fine_grid
independent_oracle,0.0,5.0,2.9125,377.329107,0,coarse_grid
independent_oracle,0.0,5.0,2.915625,377.454519,1,fine_grid
