T_MeV,rho,xi,mu_u_MeV,mu_d_MeV,mu_s_MeV,mu_avg_MeV,pressure_fm4,entropy_fm3,energy_fm4,phi_u,phi_d,phi_s,Phi1,Phi2,iterations,residual_norm,converged,message
142.500000,2.120000,0.400000,294.568792,294.568792,294.568792,294.568792,21.758833,2.952070,-18.107922,-0.967848,-0.967848,-1.998345,0.315566,0.343866,2,0.000000,true,
142.500000,2.140000,0.400000,294.771460,294.771460,294.771460,294.771460,21.759883,2.972323,-18.078961,-0.957741,-0.957741,-1.996291,0.316806,0.344963,2,0.000000,true,
142.500000,2.160000,0.400000,294.974505,294.974505,294.974505,294.974505,21.760945,2.992491,-18.050051,-0.947595,-0.947595,-1.994239,0.318034,0.346050,2,0.000000,true,
142.500000,2.180000,0.400000,295.178127,295.178127,295.178127,295.178127,21.762020,3.012577,-18.021191,-0.937410,-0.937410,-1.992190,0.319251,0.347127,2,0.000000,true,
142.500000,2.200000,0.400000,295.382531,295.382531,295.382531,295.382531,21.763109,3.032581,-17.992379,-0.927187,-0.927187,-1.990143,0.320456,0.348194,2,0.000000,true,
142.500000,2.220000,0.400000,295.587920,295.587920,295.587920,295.587920,21.764213,3.052508,-17.963613,-0.916926,-0.916926,-1.988098,0.321650,0.349252,2,0.000000,true,
142.500000,2.240000,0.400000,295.794503,295.794503,295.794503,295.794503,21.765333,3.072358,-17.934893,-0.906629,-0.906629,-1.986057,0.322834,0.350301,2,0.000000,true,
142.500000,2.260000,0.400000,296.002490,296.002490,296.002490,296.002490,21.766472,3.092134,-17.906216,-0.896296,-0.896296,-1.984018,0.324006,0.351342,2,0.000000,true,
142.500000,2.280000,0.400000,296.212095,296.212095,296.212095,296.212095,21.767629,3.111838,-17.877581,-0.885929,-0.885929,-1.981981,0.325169,0.352373,2,0.000000,true,
142.500000,2.300000,0.400000,296.423532,296.423532,296.423532,296.423532,21.768807,3.131472,-17.848987,-0.875529,-0.875529,-1.979948,0.326321,0.353396,2,0.000000,true,
142.500000,2.320000,0.400000,296.637022,296.637022,296.637022,296.637022,21.770007,3.151039,-17.820430,-0.865096,-0.865096,-1.977917,0.327463,0.354411,2,0.000000,true,
142.500000,2.340000,0.400000,296.852785,296.852785,296.852785,296.852785,21.771229,3.170542,-17.791910,-0.854633,-0.854633,-1.975889,0.328595,0.355418,2,0.000000,true,
142.500000,2.360000,0.400000,297.071045,297.071045,297.071045,297.071045,21.772477,3.189981,-17.763424,-0.844140,-0.844140,-1.973864,0.329719,0.356417,2,0.000000,true,
142.500000,2.380000,0.400000,297.292029,297.292029,297.292029,297.292029,21.773751,3.209361,-17.734971,-0.833620,-0.833620,-1.971842,0.330832,0.357408,2,0.000000,true,
142.500000,2.400000,0.400000,297.515966,297.515966,297.515966,297.515966,21.775053,3.228683,-17.706549,-0.823074,-0.823074,-1.969823,0.331937,0.358392,2,0.000000,true,
142.500000,2.420000,0.400000,297.743089,297.743089,297.743089,297.743089,21.776384,3.247950,-17.678156,-0.812505,-0.812505,-1.967807,0.333033,0.359369,2,0.000000,true,
142.500000,2.440000,0.400000,297.973630,297.973630,297.973630,297.973630,21.777747,3.267165,-17.649789,-0.801914,-0.801914,-1.965795,0.334121,0.360339,2,0.000000,true,
142.500000,2.460000,0.400000,298.207827,298.207827,298.207827,298.207827,21.779143,3.286330,-17.621446,-0.791303,-0.791303,-1.963786,0.335200,0.361302,2,0.000000,true,
142.500000,2.480000,0.400000,298.445917,298.445917,298.445917,298.445917,21.780574,3.305448,-17.593126,-0.780676,-0.780676,-1.961780,0.336271,0.362258,2,0.000000,true,
142.500000,2.500000,0.400000,298.688139,298.688139,298.688139,298.688139,21.782041,3.324522,-17.564827,-0.770034,-0.770034,-1.959777,0.337334,0.363209,2,0.000000,true,
142.500000,2.520000,0.400000,298.934734,298.934734,298.934734,298.934734,21.783546,3.343555,-17.536545,-0.759381,-0.759381,-1.957778,0.338390,0.364153,2,0.000000,true,
142.500000,2.540000,0.400000,299.185944,299.185944,299.185944,299.185944,21.785092,3.362550,-17.508278,-0.748720,-0.748720,-1.955782,0.339438,0.365091,2,0.000000,true,
142.500000,2.560000,0.400000,299.442010,299.442010,299.442010,299.442010,21.786681,3.381509,-17.480026,-0.738054,-0.738054,-1.953790,0.340479,0.366023,2,0.000000,true,
142.500000,2.580000,0.400000,299.703173,299.703173,299.703173,299.703173,21.788313,3.400435,-17.451784,-0.727385,-0.727385,-1.951802,0.341513,0.366950,2,0.000000,true,
142.500000,2.600000,0.400000,299.969674,299.969674,299.969674,299.969674,21.789992,3.419332,-17.423550,-0.716719,-0.716719,-1.949817,0.342540,0.367872,2,0.000000,true,
142.500000,2.620000,0.400000,300.241750,300.241750,300.241750,300.241750,21.791720,3.438202,-17.395323,-0.706059,-0.706059,-1.947836,0.343561,0.368789,2,0.000000,true,
142.500000,2.640000,0.400000,300.519639,300.519639,300.519639,300.519639,21.793498,3.457048,-17.367100,-0.695409,-0.695409,-1.945858,0.344576,0.369700,2,0.000000,true,
142.500000,2.660000,0.400000,300.803572,300.803572,300.803572,300.803572,21.795328,3.475874,-17.338877,-0.684772,-0.684772,-1.943885,0.345584,0.370607,2,0.000000,true,
142.500000,2.680000,0.400000,301.093780,301.093780,301.093780,301.093780,21.797213,3.494682,-17.310654,-0.674155,-0.674155,-1.941915,0.346587,0.371510,2,0.000000,true,
142.500000,2.700000,0.400000,301.390484,301.390484,301.390484,301.390484,21.799154,3.513476,-17.282426,-0.663561,-0.663561,-1.939949,0.347584,0.372408,2,0.000000,true,
142.500000,2.720000,0.400000,301.693903,301.693903,301.693903,301.693903,21.801155,3.532258,-17.254193,-0.652995,-0.652995,-1.937987,0.348575,0.373302,2,0.000000,true,
142.500000,2.740000,0.400000,302.004247,302.004247,302.004247,302.004247,21.803215,3.551032,-17.225950,-0.642463,-0.642463,-1.936029,0.349561,0.374192,2,0.000000,true,
142.500000,2.760000,0.400000,302.321716,302.321716,302.321716,302.321716,21.805339,3.569800,-17.197697,-0.631970,-0.631970,-1.934074,0.350543,0.375078,2,0.000000,true,
142.500000,2.780000,0.400000,302.646503,302.646503,302.646503,302.646503,21.807528,3.588565,-17.169429,-0.621521,-0.621521,-1.932124,0.351519,0.375961,2,0.000000,true,
142.500000,2.800000,0.400000,302.978789,302.978789,302.978789,302.978789,21.809783,3.607331,-17.141146,-0.611122,-0.611122,-1.930177,0.352490,0.376840,2,0.000000,true,
142.500000,2.820000,0.400000,303.318742,303.318742,303.318742,303.318742,21.812107,3.626100,-17.112844,-0.600778,-0.600778,-1.928234,0.353457,0.377716,2,0.000000,true,
142.500000,2.840000,0.400000,303.666517,303.666517,303.666517,303.666517,21.814501,3.644874,-17.084521,-0.590496,-0.590496,-1.926295,0.354420,0.378589,2,0.000000,true,
142.500000,2.860000,0.400000,304.022255,304.022255,304.022255,304.022255,21.816967,3.663657,-17.056174,-0.580282,-0.580282,-1.924359,0.355379,0.379459,2,0.000000,true,
142.500000,2.880000,0.400000,304.386080,304.386080,304.386080,304.386080,21.819507,3.682452,-17.027802,-0.570141,-0.570141,-1.922427,0.356333,0.380326,2,0.000000,true,
142.500000,2.900000,0.400000,304.758099,304.758099,304.758099,304.758099,21.822122,3.701259,-16.999403,-0.560080,-0.560080,-1.920499,0.357284,0.381191,2,0.000000,true,
142.500000,2.920000,0.400000,305.138403,305.138403,305.138403,305.138403,21.824814,3.720083,-16.970974,-0.550105,-0.550105,-1.918574,0.358231,0.382053,3,0.000000,true,
142.500000,2.940000,0.400000,305.527060,305.527060,305.527060,305.527060,21.827584,3.738924,-16.942513,-0.540221,-0.540221,-1.916652,0.359174,0.382912,3,0.000000,true,
142.500000,2.960000,0.400000,305.924121,305.924121,305.924121,305.924121,21.830434,3.757786,-16.914018,-0.530436,-0.530436,-1.914734,0.360114,0.383769,3,0.000000,true,
142.500000,2.980000,0.400000,306.329616,306.329616,306.329616,306.329616,21.833363,3.776670,-16.885488,-0.520754,-0.520754,-1.912819,0.361050,0.384624,3,0.000000,true,
142.500000,3.000000,0.400000,306.743553,306.743553,306.743553,306.743553,21.836374,3.795578,-16.856921,-0.511182,-0.511182,-1.910906,0.361984,0.385477,3,0.000000,true,
143.000000,0.000000,0.400000,0.000000,0.000000,0.000000,0.000000,21.611828,0.064749,-21.564905,-1.836211,-1.836211,-2.224233,0.030743,0.030743,6,0.000000,true,
143.000000,0.002500,0.400000,30.773200,30.773200,30.773200,30.773200,21.611919,0.066540,-21.563511,-1.835944,-1.835944,-2.224148,0.027264,0.036151,6,0.000000,true,
143.000000,0.005000,0.400000,53.720044,53.720044,53.720044,53.720044,21.612124,0.070552,-21.560342,-1.835338,-1.835338,-2.223953,0.025971,0.041493,4,0.000000,true,
143.000000,0.007500,0.400000,70.261960,70.261960,70.261960,70.261960,21.612373,0.075337,-21.556495,-1.834602,-1.834602,-2.223717,0.025799,0.046101,4,0.000000,true,
143.000000,0.010000,0.400000,82.834629,82.834629,82.834629,82.834629,21.612639,0.080373,-21.552379,-1.833813,-1.833813,-2.223464,0.026146,0.050069,3,0.000000,true,
143.000000,0.012500,0.400000,92.877666,92.877666,92.877666,92.877666,21.612913,0.085490,-21.548136,-1.833001,-1.833001,-2.223204,0.026753,0.053552,3,0.000000,true,
143.000000,0.015000,0.400000,101.203908,101.203908,101.203908,101.203908,21.613191,0.090624,-21.543824,-1.832175,-1.832175,-2.222939,0.027500,0.056666,3,0.000000,true,
143.000000,0.017500,0.400000,108.299172,108.299172,108.299172,108.299172,21.613470,0.095749,-21.539472,-1.831341,-1.831341,-2.222672,0.028327,0.059493,3,0.000000,true,
143.000000,0.020000,0.400000,114.472417,114.472417,114.472417,114.472417,21.613752,0.100854,-21.535095,-1.830502,-1.830502,-2.222404,0.029202,0.062089,3,0.000000,true,
143.000000,0.022500,0.400000,119.930847,119.930847,119.930847,119.930847,21.614033,0.105935,-21.530700,-1.829660,-1.829660,-2.222134,0.030104,0.064498,3,0.000000,true,
143.000000,0.025000,0.400000,124.819621,124.819621,124.819621,124.819621,21.614316,0.110990,-21.526292,-1.828814,-1.828814,-2.221863,0.031021,0.066749,3,0.000000,true,
143.000000,0.027500,0.400000,129.244140,129.244140,129.244140,129.244140,21.614598,0.116018,-21.521876,-1.827967,-1.827967,-2.221592,0.031946,0.068866,3,0.000000,true,
143.000000,0.030000,0.400000,133.283240,133.283240,133.283240,133.283240,21.614880,0.121020,-21.517452,-1.827118,-1.827118,-2.221321,0.032874,0.070869,3,0.000000,true,
143.000000,0.032500,0.400000,136.997371,136.997371,136.997371,136.997371,21.615162,0.125997,-21.513024,-1.826268,-1.826268,-2.221049,0.033802,0.072772,3,0.000000,true,
143.000000,0.035000,0.400000,140.433869,140.433869,140.433869,140.433869,21.615444,0.130949,-21.508591,-1.825417,-1.825417,-2.220777,0.034726,0.074586,3,0.000000,true,
143.000000,0.037500,0.400000,143.630478,143.630478,143.630478,143.630478,21.615726,0.135878,-21.504155,-1.824565,-1.824565,-2.220504,0.035646,0.076323,3,0.000000,true,
143.000000,0.040000,0.400000,146.617767,146.617767,146.617767,146.617767,21.616008,0.140785,-21.499716,-1.823712,-1.823712,-2.220232,0.036560,0.077990,3,0.000000,true,
143.000000,0.042500,0.400000,149.420831,149.420831,149.420831,149.420831,21.616289,0.145671,-21.495276,-1.822859,-1.822859,-2.219959,0.037469,0.079594,3,0.000000,true,
143.000000,0.045000,0.400000,152.060526,152.060526,152.060526,152.060526,21.616570,0.150537,-21.490833,-1.822005,-1.822005,-2.219687,0.038370,0.081141,3,0.000000,true,
143.000000,0.047500,0.400000,154.554365,154.554365,154.554365,154.554365,21.616850,0.155383,-21.486389,-1.821150,-1.821150,-2.219414,0.039265,0.082636,3,0.000000,true,
143.000000,0.050000,0.400000,156.917196,156.917196,156.917196,156.917196,21.617130,0.160210,-21.481943,-1.820295,-1.820295,-2.219141,0.040153,0.084083,3,0.000000,true,
143.000000,0.052500,0.400000,159.161716,159.161716,159.161716,159.161716,21.617410,0.165020,-21.477497,-1.819439,-1.819439,-2.218868,0.041033,0.085487,3,0.000000,true,
143.000000,0.055000,0.400000,161.298867,161.298867,161.298867,161.298867,21.617689,0.169812,-21.473049,-1.818583,-1.818583,-2.218595,0.041906,0.086851,3,0.000000,true,
143.000000,0.057500,0.400000,163.338142,163.338142,163.338142,163.338142,21.617968,0.174589,-21.468601,-1.817727,-1.817727,-2.218322,0.042772,0.088177,3,0.000000,true,
143.000000,0.060000,0.400000,165.287833,165.287833,165.287833,165.287833,21.618247,0.179349,-21.464152,-1.816870,-1.816870,-2.218049,0.043631,0.089469,3,0.000000,true,
143.000000,0.062500,0.400000,167.155224,167.155224,167.155224,167.155224,21.618525,0.184094,-21.459702,-1.816012,-1.816012,-2.217775,0.044484,0.090728,3,0.000000,true,
143.000000,0.065000,0.400000,168.946744,168.946744,168.946744,168.946744,21.618803,0.188825,-21.455252,-1.815155,-1.815155,-2.217502,0.045329,0.091957,3,0.000000,true,
143.000000,0.067500,0.400000,170.668103,170.668103,170.668103,170.668103,21.619080,0.193541,-21.450801,-1.814297,-1.814297,-2.217229,0.046167,0.093158,3,0.000000,true,
143.000000,0.070000,0.400000,172.324388,172.324388,172.324388,172.324388,21.619357,0.198244,-21.446350,-1.813438,-1.813438,-2.216956,0.046999,0.094333,3,0.000000,true,
143.000000,0.072500,0.400000,173.920154,173.920154,173.920154,173.920154,21.619634,0.202933,-21.441899,-1.812579,-1.812579,-2.216682,0.047824,0.095482,3,0.000000,true,
143.000000,0.075000,0.400000,175.459496,175.459496,175.459496,175.459496,21.619910,0.207610,-21.437447,-1.811720,-1.811720,-2.216409,0.048643,0.096608,3,0.000000,true,
143.000000,0.077500,0.400000,176.946107,176.946107,176.946107,176.946107,21.620186,0.212274,-21.432996,-1.810861,-1.810861,-2.216136,0.049456,0.097712,3,0.000000,true,
143.000000,0.080000,0.400000,178.383330,178.383330,178.383330,178.383330,21.620461,0.216927,-21.428544,-1.810001,-1.810001,-2.215863,0.050263,0.098794,3,0.000000,true,
143.000000,0.082500,0.400000,179.774200,179.774200,179.774200,179.774200,21.620736,0.221568,-21.424091,-1.809141,-1.809141,-2.215589,0.051064,0.099857,3,0.000000,true,
143.000000,0.085000,0.400000,181.121482,181.121482,181.121482,181.121482,21.621010,0.226197,-21.419639,-1.808281,-1.808281,-2.215316,0.051859,0.100901,3,0.000000,true,
143.000000,0.087500,0.400000,182.427702,182.427702,182.427702,182.427702,21.621284,0.230816,-21.415187,-1.807420,-1.807420,-2.215042,0.052648,0.101926,3,0.000000,true,
143.000000,0.090000,0.400000,183.695171,183.695171,183.695171,183.695171,21.621558,0.235424,-21.410734,-1.806559,-1.806559,-2.214769,0.053432,0.102934,3,0.000000,true,
143.000000,0.092500,0.400000,184.926013,184.926013,184.926013,184.926013,21.621831,0.240021,-21.406281,-1.805697,-1.805697,-2.214496,0.054210,0.103926,3,0.000000,true,
143.000000,0.095000,0.400000,186.122181,186.122181,186.122181,186.122181,21.622104,0.244609,-21.401829,-1.804836,-1.804836,-2.214222,0.054983,0.104903,3,0.000000,true,
143.000000,0.097500,0.400000,187.285476,187.285476,187.285476,187.285476,21.622376,0.249186,-21.397376,-1.803974,-1.803974,-2.213949,0.055751,0.105864,3,0.000000,true,
143.000000,0.100000,0.400000,188.417565,188.417565,188.417565,188.417565,21.622648,0.253754,-21.392923,-1.803112,-1.803112,-2.213675,0.056514,0.106811,3,0.000000,true,
143.000000,0.102500,0.400000,189.519988,189.519988,189.519988,189.519988,21.622920,0.258313,-21.388470,-1.802249,-1.802249,-2.213402,0.057272,0.107744,3,0.000000,true,
143.000000,0.105000,0.400000,190.594178,190.594178,190.594178,190.594178,21.623191,0.262863,-21.384018,-1.801386,-1.801386,-2.213128,0.058025,0.108664,3,0.000000,true,
143.000000,0.107500,0.400000,191.641464,191.641464,191.641464,191.641464,21.623461,0.267403,-21.379565,-1.800523,-1.800523,-2.212855,0.058773,0.109571,3,0.000000,true,
143.000000,0.110000,0.400000,192.663085,192.663085,192.663085,192.663085,21.623732,0.271935,-21.375112,-1.799660,-1.799660,-2.212582,0.059517,0.110466,3,0.000000,true,
143.000000,0.112500,0.400000,193.660196,193.660196,193.660196,193.660196,21.624001,0.276458,-21.370660,-1.798796,-1.798796,-2.212308,0.060256,0.111350,3,0.000000,true,
143.000000,0.115000,0.400000,194.633876,194.633876,194.633876,194.633876,21.624271,0.280973,-21.366207,-1.797932,-1.797932,-2.212035,0.060991,0.112222,3,0.000000,true,
143.000000,0.117500,0.400000,195.585135,195.585135,195.585135,195.585135,21.624540,0.285480,-21.361754,-1.797068,-1.797068,-2.211761,0.061722,0.113083,3,0.000000,true,
143.000000,0.120000,0.400000,196.514920,196.514920,196.514920,196.514920,21.624808,0.289979,-21.357302,-1.796203,-1.796203,-2.211488,0.062448,0.113934,3,0.000000,true,
143.000000,0.122500,0.400000,197.424118,197.424118,197.424118,197.424118,21.625077,0.294470,-21.352850,-1.795338,-1.795338,-2.211214,0.063170,0.114774,3,0.000000,true,
143.000000,0.125000,0.400000,198.313562,198.313562,198.313562,198.313562,21.625344,0.298953,-21.348397,-1.794473,-1.794473,-2.210941,0.063888,0.115605,3,0.000000,true,
143.000000,0.127500,0.400000,199.184038,199.184038,199.184038,199.184038,21.625612,0.303429,-21.343945,-1.793607,-1.793607,-2.210667,0.064602,0.116427,2,0.000000,true,
143.000000,0.130000,0.400000,200.036284,200.036284,200.036284,200.036284,21.625878,0.307898,-21.339493,-1.792742,-1.792742,-2.210394,0.065312,0.117239,2,0.000000,true,
143.000000,0.132500,0.400000,200.870997,200.870997,200.870997,200.870997,21.626145,0.312359,-21.335041,-1.791876,-1.791876,-2.210120,0.066018,0.118042,2,0.000000,true,
143.000000,0.135000,0.400000,201.688835,201.688835,201.688835,201.688835,21.626411,0.316813,-21.330589,-1.791009,-1.791009,-2.209847,0.066720,0.118837,2,0.000000,true,
143.000000,0.137500,0.400000,202.490418,202.490418,202.490418,202.490418,21.626677,0.321260,-21.326137,-1.790143,-1.790143,-2.209573,0.067419,0.119624,2,0.000000,true,
143.000000,0.140000,0.400000,203.276336,203.276336,203.276336,203.276336,21.626942,0.325700,-21.321686,-1.789276,-1.789276,-2.209300,0.068114,0.120402,2,0.000000,true,
143.000000,0.142500,0.400000,204.047144,204.047144,204.047144,204.047144,21.627207,0.330134,-21.317234,-1.788409,-1.788409,-2.209026,0.068805,0.121173,2,0.000000,true,
143.000000,0.145000,0.400000,204.803371,204.803371,204.803371,204.803371,21.627471,0.334561,-21.312783,-1.787541,-1.787541,-2.208753,0.069493,0.121936,2,0.000000,true,
143.000000,0.147500,0.400000,205.545518,205.545518,205.545518,205.545518,21.627735,0.338981,-21.308332,-1.786673,-1.786673,-2.208479,0.070178,0.122692,2,0.000000,true,
143.000000,0.150000,0.400000,206.274059,206.274059,206.274059,206.274059,21.627999,0.343395,-21.303881,-1.785805,-1.785805,-2.208206,0.070859,0.123441,2,0.000000,true,
143.000000,0.155000,0.400000,207.692112,207.692112,207.692112,207.692112,21.628525,0.352204,-21.294979,-1.784068,-1.784068,-2.207659,0.072211,0.124917,3,0.000000,true,
143.000000,0.160000,0.400000,209.060890,209.060890,209.060890,209.060890,21.629049,0.360989,-21.286079,-1.782330,-1.782330,-2.207112,0.073551,0.126367,3,0.000000,true,
143.000000,0.165000,0.400000,210.383444,210.383444,210.383444,210.383444,21.629572,0.369750,-21.277179,-1.780591,-1.780591,-2.206565,0.074878,0.127793,3,0.000000,true,
143.000000,0.170000,0.400000,211.662548,211.662548,211.662548,211.662548,21.630093,0.378489,-21.268280,-1.778851,-1.778851,-2.206018,0.076193,0.129195,3,0.000000,true,
143.000000,0.175000,0.400000,212.900740,212.900740,212.900740,212.900740,21.630613,0.387205,-21.259381,-1.777109,-1.777109,-2.205471,0.077496,0.130574,3,0.000000,true,
143.000000,0.180000,0.400000,214.100340,214.100340,214.100340,214.100340,21.631130,0.395899,-21.250484,-1.775366,-1.775366,-2.204924,0.078788,0.131931,3,0.000000,true,
143.000000,0.185000,0.400000,215.263479,215.263479,215.263479,215.263479,21.631647,0.404572,-21.241588,-1.773623,-1.773623,-2.204377,0.080069,0.133269,3,0.000000,true,
