# format: combined_meson_density_scan_v1
# script: scripts/relaxtime/run_combined_meson_density_scan.jl
# date: 2026-06-01
# bridge: path_strategy x density_regime
# path_strategy: tmu
# regimes: stable,strict_bw_stage1,phase_shift_current,phase_shift_gbu_reference
# muq_values_MeV: 0.000000,50.000000,100.000000,150.000000,200.000000,250.000000,300.000000
# real_axis_mode: pv_b0_eta0
# phase_display: fold_0_pi
# density_policy: strict_normal_domain
# noanom_policy: none
# gamma_zero_tol: 1.0e-6
path_strategy,path_point_index,T_MeV,muq_MeV,muB_MeV,xi,flavor_profile,meson_profile,pi_channel,k_channel,charge_resolved,mu_pi_MeV,mu_K_MeV,d_pi,d_K,regime,phase_scheme,strict_bw_stage,real_axis_mode,eta,density_policy,noanom_policy,phase_convention,phase_display,qmax,q_nodes,omega_min,omega_max,omega_nodes,gamma_zero_tol,Phi,Phibar,m_u,m_d,m_s,m_pi_MeV,m_K_MeV,gamma_pi_MeV,gamma_K_MeV,n_pi,n_K,kpi_ratio,unsafe_bose_count,min_E_minus_mu,bose_x_min,noanom_removed_component_count,status,message
tmu,87,200.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.684093,0.689525,0.066957,0.066957,1.544498,475.634058,607.560656,NaN,NaN,0.132578,0.115499,0.871178,,,,,ok,
tmu,87,200.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.684093,0.689525,0.066957,0.066957,1.544498,475.634058,607.560656,308.367808,306.381193,0.014871,0.013043,0.877068,,,,,ok,
tmu,87,200.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.684093,0.689525,0.066957,0.066957,1.544498,475.634058,607.560656,NaN,NaN,1.907792,2.754684,1.443912,0,0.050000,0.000000,0,ok,
tmu,87,200.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.684093,0.689525,0.066957,0.066957,1.544498,475.634058,607.560656,NaN,NaN,0.060509,0.077498,1.280764,0,0.050000,0.000000,0,ok,
tmu,88,210.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.711325,0.715825,0.059162,0.059162,1.428536,507.668375,616.381748,NaN,NaN,0.149773,0.143154,0.955806,,,,,ok,
tmu,88,210.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.711325,0.715825,0.059162,0.059162,1.428536,507.668375,616.381748,361.689752,354.705981,0.015880,0.015375,0.968197,,,,,ok,
tmu,88,210.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.711325,0.715825,0.059162,0.059162,1.428536,507.668375,616.381748,NaN,NaN,1.926410,2.771871,1.438879,0,0.050000,0.000000,0,ok,
tmu,88,210.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.711325,0.715825,0.059162,0.059162,1.428536,507.668375,616.381748,NaN,NaN,0.055687,0.073363,1.317428,0,0.050000,0.000000,0,ok,
tmu,89,220.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.735074,0.738835,0.052996,0.052996,1.320131,538.313951,627.320599,NaN,NaN,0.169072,0.173927,1.028713,,,,,ok,
tmu,89,220.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.735074,0.738835,0.052996,0.052996,1.320131,538.313951,627.320599,416.547233,405.805513,0.017036,0.017811,1.045546,,,,,ok,
tmu,89,220.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.735074,0.738835,0.052996,0.052996,1.320131,538.313951,627.320599,NaN,NaN,1.939365,2.796369,1.441899,0,0.050000,0.000000,0,ok,
tmu,89,220.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.735074,0.738835,0.052996,0.052996,1.320131,538.313951,627.320599,NaN,NaN,0.051045,0.068746,1.346783,0,0.050000,0.000000,0,ok,
tmu,90,230.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.755952,0.759118,0.047997,0.047997,1.220721,567.632750,640.188064,NaN,NaN,0.190657,0.207775,1.089786,,,,,ok,
tmu,90,230.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.755952,0.759118,0.047997,0.047997,1.220721,567.632750,640.188064,472.693641,459.028041,0.018339,0.020348,1.109566,,,,,ok,
tmu,90,230.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.755952,0.759118,0.047997,0.047997,1.220721,567.632750,640.188064,NaN,NaN,1.947384,2.814033,1.445032,0,0.050000,0.000000,0,ok,
tmu,90,230.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.755952,0.759118,0.047997,0.047997,1.220721,567.632750,640.188064,NaN,NaN,0.046645,0.063946,1.370916,0,0.050000,0.000000,0,ok,
tmu,91,240.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.774438,0.777119,0.043856,0.043856,1.130598,595.714960,654.669631,NaN,NaN,0.214703,0.244754,1.139966,,,,,ok,
tmu,91,240.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.774438,0.777119,0.043856,0.043856,1.130598,595.714960,654.669631,529.998303,513.912194,0.019789,0.022989,1.161723,,,,,ok,
tmu,91,240.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.774438,0.777119,0.043856,0.043856,1.130598,595.714960,654.669631,NaN,NaN,1.950970,2.817603,1.444206,0,0.050000,0.000000,0,ok,
tmu,91,240.000000,300.000000,900.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.774438,0.777119,0.043856,0.043856,1.130598,595.714960,654.669631,NaN,NaN,0.042512,0.059127,1.390831,0,0.050000,0.000000,0,ok,
