window_id,channel,exchange_channel,sigma_scope,xi,band,ds_left,ds_right,area_invabs_den_simple,area_invabs_detM,area_abs_D_total_sq,area_sigma,prefactor,omega_bin,omega_sigma_bin,sigma_eff_bin,rate_bin,rate_func
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,all,full_process_rate,-0.21,9,5.0,10.0,,,,,0.019950656400714036,17.543366081654987,9.240471299005604,0.5267216824864824,0.18435346786712048,0.6803654151206971
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,all,full_process_rate,-0.21,10,10.0,20.0,,,,,0.019950656400714036,22.918461345659953,8.020826031410557,0.3499722738991574,0.16002074420257478,0.6803654151206971
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,all,full_process_rate,-0.21,11,20.0,,,,,,0.019950656400714036,19.065371257522163,4.299480608612074,0.22551255627480798,0.08577746032395234,0.6803654151206971
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,t,full_process,-0.21,1,0.0,0.02,6.173165372146459,1257.009994668568,1.6890435398170667,0.4867783759711866,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,t,full_process,-0.21,2,0.02,0.05,4.506352558937297,962.4699974534484,1.2391772049873084,0.15493831199521407,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,t,full_process,-0.21,3,0.05,0.1,13.256052567872462,2969.021700613945,3.6639319871572553,0.2817983480839208,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,t,full_process,-0.21,4,0.1,0.2,23.33169507729921,5778.162897615525,6.522232920028298,0.2597410520490683,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,t,full_process,-0.21,5,0.2,0.5,52.59595855769561,16306.717784166149,15.11874087051232,0.5442492487858177,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,t,full_process,-0.21,6,0.5,1.0,48.22506121423555,21499.498766407156,14.64223501172257,0.6819180324931969,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,t,full_process,-0.21,7,1.0,2.0,56.19604822350282,37141.16973744617,18.447064970066922,0.4102627299741512,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,s,full_process,-0.2,1,0.0,0.02,124.71528856416664,1783.5160092374485,26.700522739349523,0.13376998627743786,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,s,full_process,-0.2,2,0.02,0.05,58.33614455060911,1405.6279940390893,12.325836971211787,0.06549963876961161,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,s,full_process,-0.2,3,0.05,0.1,123.15768555215097,4468.600978030232,25.68115703354416,0.1449315232200036,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,s,full_process,-0.2,4,0.1,0.2,126.97569916012658,9307.05991654625,25.683581469780076,0.16922471155955576,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,s,full_process,-0.2,5,0.2,0.5,135.03383837174795,31444.609737907587,25.290582502453997,0.5163441204576142,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,s,full_process,-0.2,6,0.5,1.0,56.343722055719596,60144.19412140714,8.763171117061106,0.6207074234674639,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,s,full_process,-0.2,7,1.0,2.0,39.165405829430334,192616.87634607573,5.127822725411068,0.39444932491708684,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,t,full_process,-0.2,1,0.0,0.02,6.514582717797232,1267.1039612308218,1.7756451505811175,0.13376998627743786,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,t,full_process,-0.2,2,0.02,0.05,4.748843491302894,970.193648116104,1.300895400528911,0.06549963876961161,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,t,full_process,-0.2,3,0.05,0.1,13.950135140131042,2992.829797644225,3.8412046817814938,0.1449315232200036,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,t,full_process,-0.2,4,0.1,0.2,24.4840846368201,5824.410853756972,6.818849558379304,0.16922471155955576,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,t,full_process,-0.2,5,0.2,0.5,54.87259405723593,16436.469397077846,15.71607745155786,0.5163441204576142,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,t,full_process,-0.2,6,0.5,1.0,49.881636894279886,21668.031127608174,15.09440466428105,0.6207074234674639,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_uubar,t,full_process,-0.2,7,1.0,2.0,57.655563271889335,37424.05310663295,18.86949337741946,0.39444932491708684,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,s,full_process,-0.22,1,0.0,0.02,8642.245334693887,1669.7919105758933,1944.4487674371742,8.327156937050688,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,s,full_process,-0.22,2,0.02,0.05,555.9116391686612,1315.6226303643182,126.7710317403448,0.5835542623563568,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,s,full_process,-0.22,3,0.05,0.1,670.0508540097378,4181.216550953324,154.58074656650476,0.7543176392732829,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,s,full_process,-0.22,4,0.1,0.2,379.7525938831015,8702.644947943205,90.05436136059954,0.5020402119773174,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,s,full_process,-0.22,5,0.2,0.5,249.84197031325436,29350.28711094547,63.33155519480986,0.6792892243252562,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,s,full_process,-0.22,6,0.5,1.0,75.55873520279707,55948.56360887313,22.526656312643784,0.8859382546524774,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,s,full_process,-0.22,7,1.0,2.0,46.06933632377136,178660.65359050845,17.58197806016723,0.7469384310089202,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,t,full_process,-0.22,1,0.0,0.02,5.843693122446991,0.0,5.263871638416913,8.327156937050688,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,t,full_process,-0.22,2,0.02,0.05,4.271890840683741,0.0,3.848026336686217,0.5835542623563568,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,t,full_process,-0.22,3,0.05,0.1,12.583696313418475,0.0,11.335119887835265,0.7543176392732829,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,t,full_process,-0.22,4,0.1,0.2,22.211133060457477,0.0,20.00730547005329,0.5020402119773174,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,t,full_process,-0.22,5,0.2,0.5,50.36534543090609,0.0,45.368007494172204,0.6792892243252562,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,t,full_process,-0.22,6,0.5,1.0,46.584232587917235,0.0,41.96206330120802,0.8859382546524774,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,t,full_process,-0.22,7,1.0,2.0,54.736839113502505,0.0,49.30575390404909,0.7469384310089202,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,s,full_process,-0.21,1,0.0,0.02,478.34111605673144,1724.1238217675639,110.4657975207551,0.5228108285012432,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,s,full_process,-0.21,2,0.02,0.05,145.47613942982403,1358.6193646101083,34.02141534195366,0.17117461367732484,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,s,full_process,-0.21,3,0.05,0.1,253.0257614736293,4318.49228093521,59.89495137052714,0.31882996587226853,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,s,full_process,-0.21,4,0.1,0.2,207.98334860670917,8991.303945165519,50.62893216794122,0.3070780610085807,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,s,full_process,-0.21,5,0.2,0.5,180.53885454070695,30350.04423197538,47.06235838521751,0.6155402575108062,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,s,full_process,-0.21,6,0.5,1.0,65.09161874084279,57950.10209019645,19.96470208245331,0.8229523356325305,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,s,full_process,-0.21,7,1.0,2.0,42.47357605801504,185325.9771166526,16.697686905660593,0.7276792299512325,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,all,full_process_rate,-0.21,1,0.0,0.02,,,,,0.019950656400714036,0.004322851923753855,0.0012049951713310587,0.2787500457070182,2.404044462774549e-5,0.4983856487224184
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,all,full_process_rate,-0.21,2,0.02,0.05,,,,,0.019950656400714036,0.01368549996770181,0.17875577636792753,13.06169133680147,0.0035662950739594,0.4983856487224184
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,all,full_process_rate,-0.21,3,0.05,0.1,,,,,0.019950656400714036,0.0411790719669058,0.26714638981226274,6.4874310432969216,0.005329745831835667,0.4983856487224184
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,all,full_process_rate,-0.21,4,0.1,0.2,,,,,0.019950656400714036,0.14875505242476372,0.4684336234362723,3.1490266434694267,0.009345558267718535,0.4983856487224184
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,all,full_process_rate,-0.21,5,0.2,0.5,,,,,0.019950656400714036,0.7961764165857521,1.7132371052269473,2.1518310132493395,0.034180204819336785,0.4983856487224184
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,all,full_process_rate,-0.21,6,0.5,1.0,,,,,0.019950656400714036,1.8246739395613223,3.565294178706074,1.953934947721795,0.07112995912683083,0.4983856487224184
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,all,full_process_rate,-0.21,7,1.0,2.0,,,,,0.019950656400714036,4.221737004482745,3.133398182241237,0.7422059164069474,0.06251335050051686,0.4983856487224184
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,all,full_process_rate,-0.21,8,2.0,5.0,,,,,0.019950656400714036,12.748122241841898,6.105488883040525,0.4789324080217151,0.12180851086392085,0.4983856487224184
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,all,full_process_rate,-0.21,9,5.0,10.0,,,,,0.019950656400714036,17.543366081654987,3.7471854776485043,0.2135955813842885,0.07475880993431082,0.4983856487224184
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,all,full_process_rate,-0.21,10,10.0,20.0,,,,,0.019950656400714036,22.918461345659953,3.3214747825128383,0.14492573181147794,0.06626560212955002,0.4983856487224184
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,all,full_process_rate,-0.21,11,20.0,,,,,,0.019950656400714036,19.065371257522163,2.4792954550043413,0.13004181358525319,0.04946357173864358,0.4983856487224184
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,t,full_process,-0.21,1,0.0,0.02,6.173165372146459,0.0,5.563706268520937,0.5228108285012432,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,t,full_process,-0.21,2,0.02,0.05,4.506352558937297,0.0,4.061453155531952,0.17117461367732484,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,t,full_process,-0.21,3,0.05,0.1,13.256052567872429,0.0,11.947320105903852,0.31882996587226853,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,t,full_process,-0.21,4,0.1,0.2,23.331695077299198,0.0,21.028223015456405,0.3070780610085807,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,t,full_process,-0.21,5,0.2,0.5,52.59595855769561,0.0,47.40330878655355,0.6155402575108062,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,t,full_process,-0.21,6,0.5,1.0,48.22506121423555,0.0,43.46393773736774,0.8229523356325305,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,t,full_process,-0.21,7,1.0,2.0,56.19604822350282,0.0,50.64797181328284,0.7276792299512325,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,s,full_process,-0.2,1,0.0,0.02,124.71528856416664,1783.5160092374485,29.569917787575235,0.15382645079189214,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,s,full_process,-0.2,2,0.02,0.05,58.33614455060911,1405.6279940390893,14.00695472674841,0.07704248472752277,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,s,full_process,-0.2,3,0.05,0.1,123.15768555215097,4468.600978030232,29.943338841673032,0.17386110493976312,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,s,full_process,-0.2,4,0.1,0.2,126.97569916012658,9307.05991654625,31.762713414145384,0.21001753957352717,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,s,full_process,-0.2,5,0.2,0.5,135.03383837174795,31444.609737907587,36.23563923458621,0.5829791522396702,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,s,full_process,-0.2,6,0.5,1.0,56.343722055719596,60144.19412140714,17.803128836678557,0.7623092121105355,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,s,full_process,-0.2,7,1.0,2.0,39.165405829430334,192616.87634607573,15.881612144236817,0.7101843461030264,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,t,full_process,-0.2,1,0.0,0.02,6.514582717797231,0.0,5.874682425828274,0.15382645079189214,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,t,full_process,-0.2,2,0.02,0.05,4.748843491302894,0.0,4.282384399717806,0.07704248472752277,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,t,full_process,-0.2,3,0.05,0.1,13.950135140131042,0.0,12.57987154292638,0.17386110493976312,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,t,full_process,-0.2,4,0.1,0.2,24.4840846368201,0.0,22.079115111313566,0.21001753957352717,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,t,full_process,-0.2,5,0.2,0.5,54.8725940572359,0.0,49.48268798352931,0.5829791522396702,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,t,full_process,-0.2,6,0.5,1.0,49.881636894279886,0.0,44.98197172841463,0.7623092121105355,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,uubar_to_ddbar,t,full_process,-0.2,7,1.0,2.0,57.65556327188933,0.0,51.99229773831554,0.7101843461030264,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,s,full_process,-0.22,1,0.0,0.02,15.387859472695922,0.0,10.440968840502755,0.19096035802642786,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,s,full_process,-0.22,2,0.02,0.05,12.623487206600748,0.0,8.565287252360909,0.15943020110109546,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,s,full_process,-0.22,3,0.05,0.1,41.44359409043292,0.0,28.120303236746643,0.5330406033096311,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,s,full_process,-0.22,4,0.1,0.2,88.83765546218086,0.0,60.27811692651518,1.1894137660942237,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,s,full_process,-0.22,5,0.2,0.5,232.71488498935366,0.0,157.90168003589986,3.4306351146445495,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,s,full_process,-0.22,6,0.5,1.0,143.03411581495416,0.0,97.05149367933204,2.5324417076147223,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,s,full_process,-0.22,7,1.0,2.0,87.56594106496902,0.0,59.41523340338009,2.0558072828390004,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,t,full_process,-0.22,1,0.0,0.02,0.0,1249.0907509824385,0.0015143997453707073,0.19096035802642786,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,t,full_process,-0.22,2,0.02,0.05,0.0,961.9550143337881,0.0011662758911787385,0.15943020110109546,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,t,full_process,-0.22,3,0.05,0.1,0.0,2985.026877908246,0.0036190516503892653,0.5330406033096311,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,t,full_process,-0.22,4,0.1,0.2,0.0,5884.956591652959,0.007134931354593147,1.1894137660942237,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,t,full_process,-0.22,5,0.2,0.5,0.0,17140.751807805693,0.020781476568285294,3.4306351146445495,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,t,full_process,-0.22,6,0.5,1.0,0.0,23913.81070180805,0.02899314466076816,2.5324417076147223,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,t,full_process,-0.22,7,1.0,2.0,0.0,44354.99165803988,0.05377606712724734,2.0558072828390004,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,s,full_process,-0.21,1,0.0,0.02,31.425133806281043,0.0,21.39197046050226,0.41929514575654425,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,s,full_process,-0.21,2,0.02,0.05,24.947429524555698,0.0,16.98241537313971,0.33850251348154725,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,s,full_process,-0.21,3,0.05,0.1,77.93697709079036,0.0,53.05388743877994,1.07594011436433,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,s,full_process,-0.21,4,0.1,0.2,143.38469775904235,0.0,97.60598754670744,2.0556040941854588,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,s,full_process,-0.21,5,0.2,0.5,256.4809632439995,0.0,174.5937892649538,4.015297512316698,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,s,full_process,-0.21,6,0.5,1.0,119.46766292590881,0.0,81.32499075582234,2.242114669280686,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,s,full_process,-0.21,7,1.0,2.0,74.7291965230585,0.0,50.87026118688536,1.8516293308547809,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,all,full_process_rate,-0.21,1,0.0,0.02,,,,,0.03871814208041964,0.0001158530219445949,2.255066404392149e-5,0.19464890656633915,8.731198144603628e-7,0.4962106283646307
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,all,full_process_rate,-0.21,2,0.02,0.05,,,,,0.03871814208041964,0.00045046944064690357,0.009138617526850194,20.28687565071349,0.0003538302918231989,0.4962106283646307
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,all,full_process_rate,-0.21,3,0.05,0.1,,,,,0.03871814208041964,0.0015885985226263167,0.034401939676479275,21.655527930118556,0.0013319791882359503,0.4962106283646307
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,all,full_process_rate,-0.21,4,0.1,0.2,,,,,0.03871814208041964,0.006553320114573673,0.1344240049576408,20.51235138944312,0.005204647722968971,0.4962106283646307
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,all,full_process_rate,-0.21,5,0.2,0.5,,,,,0.03871814208041964,0.04507560938215429,0.5868476776321586,13.019184558478653,0.02272165176212622,0.4962106283646307
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,all,full_process_rate,-0.21,6,0.5,1.0,,,,,0.03871814208041964,0.15317775192224578,0.7809822354812502,5.098535692557252,0.030238181155646793,0.4962106283646307
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,all,full_process_rate,-0.21,7,1.0,2.0,,,,,0.03871814208041964,0.5506295462109189,1.001145117508066,1.8181827045012526,0.03876247890279571,0.4962106283646307
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,all,full_process_rate,-0.21,8,2.0,5.0,,,,,0.03871814208041964,2.8715631670885124,2.730845796199259,0.950996247443887,0.1057332755369596,0.4962106283646307
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,all,full_process_rate,-0.21,9,5.0,10.0,,,,,0.03871814208041964,6.078242995662068,3.468637138217986,0.5706644404795086,0.13429918554294418,0.4962106283646307
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,all,full_process_rate,-0.21,10,10.0,20.0,,,,,0.03871814208041964,10.635143596803374,2.781055429269167,0.2614967446330555,0.10767729924396605,0.4962106283646307
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,all,full_process_rate,-0.21,11,20.0,,,,,,0.03871814208041964,11.808939243513388,1.2884715852420567,0.10910984963783348,0.04988722590398548,0.4962106283646307
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,t,full_process,-0.21,1,0.0,0.02,0.0,1259.2395485779214,0.0016401426146988173,0.41929514575654425,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,t,full_process,-0.21,2,0.02,0.05,0.0,969.621082337768,0.0012629184487165557,0.33850251348154725,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,t,full_process,-0.21,3,0.05,0.1,0.0,3008.3417151111735,0.00391832471597809,1.07594011436433,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,t,full_process,-0.21,4,0.1,0.2,0.0,5928.887895414756,0.007722296925968879,2.0556040941854588,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,t,full_process,-0.21,5,0.2,0.5,0.0,17254.41778783704,0.022473647637264976,4.015297512316698,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,t,full_process,-0.21,6,0.5,1.0,0.0,24037.635834405715,0.031308698121134765,2.242114669280686,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,t,full_process,-0.21,7,1.0,2.0,0.0,44507.23709746198,0.057970079091376574,1.8516293308547809,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,s,full_process,-0.2,1,0.0,0.02,96.94481047200672,0.0,66.21408424483354,1.3900357320653383,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,s,full_process,-0.2,2,0.02,0.05,62.06912377507107,0.0,42.39371009789417,0.9043377320684655,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,s,full_process,-0.2,3,0.05,0.1,156.84775516721146,0.0,107.12827663171927,2.322188000819936,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,s,full_process,-0.2,4,0.1,0.2,196.8076963359124,0.0,134.4212374212704,3.018245017361983,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,s,full_process,-0.2,5,0.2,0.5,232.2670216521752,0.0,158.64024143318653,3.8695197824350354,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,s,full_process,-0.2,6,0.5,1.0,95.84388627086231,0.0,65.46214417246813,1.9093152961513302,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,s,full_process,-0.2,7,1.0,2.0,63.66048261188122,0.0,43.48062096575055,1.6658180580974722,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,t,full_process,-0.2,1,0.0,0.02,0.0,1269.2912373107656,0.00177515168771492,1.3900357320653383,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,t,full_process,-0.2,2,0.02,0.05,0.0,977.2091453025391,0.001366663861329049,0.9043377320684655,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,t,full_process,-0.2,3,0.05,0.1,0.0,3031.404364446383,0.004239533383287565,2.322188000819936,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,t,full_process,-0.2,4,0.1,0.2,0.0,5972.278814724907,0.008352457265776676,3.018245017361983,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,t,full_process,-0.2,5,0.2,0.5,0.0,17366.211269304225,0.02428730171432798,3.8695197824350354,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,t,full_process,-0.2,6,0.5,1.0,0.0,24158.14070111255,0.03378607129479054,1.9093152961513302,,,,,,
mode_b_T200p0_muB0p0_xim0p21_1,subar_to_subar,t,full_process,-0.2,7,1.0,2.0,0.0,44651.79227952507,0.06244721628460157,1.6658180580974722,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,s,full_process,0.34,1,0.0,0.02,1862.9722368374414,0.0,1658.1716822204341,9.155104609561466,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,s,full_process,0.34,2,0.02,0.05,664.0841749199618,0.0,591.079969786523,3.4058739196628958,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,s,full_process,0.34,3,0.05,0.1,896.1028007168372,0.0,797.5922878107569,4.782522240230438,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,s,full_process,0.34,4,0.1,0.2,496.9264629905166,0.0,442.29826552629345,2.901182664137981,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,s,full_process,0.34,5,0.2,0.5,305.5523468421044,0.0,271.96231857414756,2.1671210159227208,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,s,full_process,0.34,6,0.5,1.0,87.45653076630121,0.0,77.84224578037858,0.9151071501401238,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,s,full_process,0.34,7,1.0,2.0,51.81375094419635,0.0,46.11775359097103,0.8859535922085049,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,t,full_process,0.34,1,0.0,0.02,3.110444667323471,1161.3974981957574,0.5070808645151462,9.155104609561466,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,t,full_process,0.34,2,0.02,0.05,2.332705783459697,890.9123019159567,0.3784929505218389,3.4058739196628958,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,t,full_process,0.34,3,0.05,0.1,7.045961282687308,2753.509828271208,1.1376468302950054,4.782522240230438,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,t,full_process,0.34,4,0.1,0.2,13.099702444014936,5381.192744208412,2.0919225067321414,2.901182664137981,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,t,full_process,0.34,5,0.2,0.5,33.154579830131915,15344.24340612981,5.146251225646161,2.1671210159227208,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,t,full_process,0.34,6,0.5,1.0,36.093472792872085,20622.149798280232,5.280314324702057,0.9151071501401238,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,t,full_process,0.34,7,1.0,2.0,49.33300416481762,36563.66795096675,6.561303502507382,0.8859535922085049,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,s,full_process,0.35,1,0.0,0.02,4935.601019198763,0.0,4394.648502124546,25.149131113517097,,,,,,
