m_fm,g_fm,m_MeV,g_MeV,residual_re,residual_im,residual_norm,log10_residual_norm
3.01,0.01,593.954211004,1.973269804,0.09321310830682368,-0.16604026051206514,0.1904154711968912,-0.720297768228486
3.02,0.01,595.927480808,1.973269804,0.09286433618208441,-0.16757730861630013,0.19158794142017888,-0.7176318289708382
3.03,0.01,597.9007506119999,1.973269804,0.09252106105659363,-0.16912270628107126,0.19277613057344892,-0.7149467411903931
3.04,0.01,599.874020416,1.973269804,0.09218334874073303,-0.17067646148427867,0.1939799584747096,-0.7122431379742116
3.05,0.01,601.84729022,1.973269804,0.09185126534558974,-0.1722385820955671,0.19519934453751975,-0.7095216449901067
3.06,0.01,603.820560024,1.973269804,0.09152487728725388,-0.17380907587656166,0.1964342078649013,-0.7067828801268613
3.07,0.01,605.793829828,1.973269804,0.09120425129109028,-0.17538795048114078,0.19768446734011105,-0.7040274531622454
3.08,0.01,607.767099632,1.973269804,0.09088945439599869,-0.17697521345574152,0.19895004171426453,-0.7012559654581659
3.09,0.01,609.7403694359999,1.973269804,0.09058055395867468,-0.17857087223969204,0.20023084969081262,-0.6984690096822358
3.1,0.01,611.71363924,1.973269804,0.09027761765788012,-0.18017493416556835,0.2015268100068804,-0.6956671695550084
3.11,0.01,613.686909044,1.973269804,0.08998071349873399,-0.18178740645957353,0.20283784151148782,-0.6928510196220831
3.12,0.01,615.660178848,1.973269804,0.08968990981702787,-0.18340829624193436,0.20416386324067182,-0.6900211250502708
3.13,0.01,617.633448652,1.973269804,0.08940527528357715,-0.18503761052731443,0.20550479448954548,-0.6871780414469703
3.14,0.01,619.6067184560001,1.973269804,0.08912687890861057,-0.18667535622524367,0.20686055488133004,-0.6843223147018925
3.15,0.01,621.5799882599999,1.973269804,0.08885479004620564,-0.18832154014055846,0.20823106443340114,-0.6814544808502639
3.16,0.01,623.553258064,1.973269804,0.088589078398773,-0.18997616897385464,0.20961624362039913,-0.6785750659566147
3.17,0.01,625.526527868,1.973269804,0.08832981402159791,-0.19163924932195114,0.21101601343445722,-0.675684586018262
3.18,0.01,627.499797672,1.973269804,0.08807706732743723,-0.19331078767836218,0.21243029544260097,-0.6727835468876014
3.19,0.01,629.473067476,1.973269804,0.08783090909118088,-0.19499079043377748,0.21385901184138256,-0.6698724442123088
3.2,0.01,631.4463372800001,1.973269804,0.08759141045458059,-0.19667926387655116,0.21530208550881447,-0.6669517633925673
3.21,0.01,633.419607084,1.973269804,0.08735864293104717,-0.19837621419319582,0.21675944005366618,-0.6640219795544476
3.22,0.01,635.392876888,1.973269804,0.08713267841051536,-0.200081647468884,0.21823099986219432,-0.6610835575385733
3.23,0.01,637.366146692,1.973269804,0.08691358916439954,-0.20179556968795453,0.21971669014238346,-0.658136951903208
3.24,0.01,639.339416496,1.973269804,0.0867014478506064,-0.20351798673442423,0.2212164369657569,-0.6551826069409524
3.25,0.01,641.3126863,1.973269804,0.08649632751865223,-0.20524890439250248,0.22273016730684816,-0.6522209567082017
3.26,0.01,643.285956104,1.973269804,0.08629830161484686,-0.2069883283471131,0.22425780908039608,-0.6492524250665865
3.27,0.01,645.259225908,1.973269804,0.08610744398757228,-0.20873626418441693,0.22579929117634448,-0.6462774257356099
3.28,0.01,647.232495712,1.973269804,0.08592382889265193,-0.21049271739233905,0.2273545434927238,-0.6432963623557199
3.29,0.01,649.205765516,1.973269804,0.08574753099880916,-0.21225769336109965,0.22892349696648953,-0.6403096285610885
3.3,0.01,651.1790353199999,1.973269804,0.08557862539322192,-0.21403119738374599,0.2305060836023931,-0.6373176080613882
2.2,0.02,434.11935688000005,3.946539608,0.13388787139435437,-0.06786370968756048,0.15010478073355513,-0.823605475557272
2.21,0.02,436.092626684,3.946539608,0.1332852646224744,-0.06876220227310106,0.1499773390447033,-0.8239743560863829
2.22,0.02,438.065896488,3.946539608,0.13268365169280594,-0.06966798091902279,0.14986186636990467,-0.8243088630290997
2.23,0.02,440.039166292,3.946539608,0.13208307975786052,-0.07058106448739114,0.1497585610991726,-0.8246083413469651
