surface,xi,mu_MeV,T_MeV,rho,layer,status,interpolation_method,source_key_left,source_key_right,source_keys,distance_to_source_MeV,mu_CEP_proxy_MeV,T_CEP_bracket_low_MeV,T_CEP_bracket_high_MeV,boundary_relation,physical_region,error_estimate,source_layer,calculation_sha,v6_manifest_hash
crossover,0.11875,268.4894257662694,146.34540801995053,2.1251616300916734,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=268.21935967|xi=0.1125;mu_MeV=292.602937821,xi=0.125;mu_MeV=244.163134362|xi=0.125;mu_MeV=268.579447799,xi=0.1125;mu_MeV=268.21935967|xi=0.1125;mu_MeV=292.602937821|xi=0.125;mu_MeV=244.163134362|xi=0.125;mu_MeV=268.579447799,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.11875,268.5794477985053,146.30488351342308,2.124630945667729,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=268.21935967|xi=0.1125;mu_MeV=292.602937821,xi=0.125;mu_MeV=244.163134362|xi=0.125;mu_MeV=268.579447799,xi=0.1125;mu_MeV=268.21935967|xi=0.1125;mu_MeV=292.602937821|xi=0.125;mu_MeV=244.163134362|xi=0.125;mu_MeV=268.579447799,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.11875,274.58532030421395,143.37779148335585,2.0852619469454137,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=268.21935967|xi=0.1125;mu_MeV=292.602937821,xi=0.125;mu_MeV=268.579447799|xi=0.125;mu_MeV=292.995761235,xi=0.1125;mu_MeV=268.21935967|xi=0.1125;mu_MeV=292.602937821|xi=0.125;mu_MeV=268.579447799|xi=0.125;mu_MeV=292.995761235,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.11875,280.5911928099225,140.45069945328862,2.045892948223099,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=268.21935967|xi=0.1125;mu_MeV=292.602937821,xi=0.125;mu_MeV=268.579447799|xi=0.125;mu_MeV=292.995761235,xi=0.1125;mu_MeV=268.21935967|xi=0.1125;mu_MeV=292.602937821|xi=0.125;mu_MeV=268.579447799|xi=0.125;mu_MeV=292.995761235,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.11875,286.59706531563114,137.52360742322136,2.0065239495007843,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=268.21935967|xi=0.1125;mu_MeV=292.602937821,xi=0.125;mu_MeV=268.579447799|xi=0.125;mu_MeV=292.995761235,xi=0.1125;mu_MeV=268.21935967|xi=0.1125;mu_MeV=292.602937821|xi=0.125;mu_MeV=268.579447799|xi=0.125;mu_MeV=292.995761235,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.11875,292.60293782133976,134.5965153931541,1.9671549507784691,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=268.21935967|xi=0.1125;mu_MeV=292.602937821,xi=0.125;mu_MeV=268.579447799|xi=0.125;mu_MeV=292.995761235,xi=0.1125;mu_MeV=268.21935967|xi=0.1125;mu_MeV=292.602937821|xi=0.125;mu_MeV=268.579447799|xi=0.125;mu_MeV=292.995761235,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.11875,292.70114367468807,134.54475926484258,1.9664189663767706,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=292.602937821|xi=0.1125;mu_MeV=299.082884692,xi=0.125;mu_MeV=268.579447799|xi=0.125;mu_MeV=292.995761235,xi=0.1125;mu_MeV=292.602937821|xi=0.1125;mu_MeV=299.082884692|xi=0.125;mu_MeV=268.579447799|xi=0.125;mu_MeV=292.995761235,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.11875,292.7993495280364,134.49300313653106,1.965682981975072,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=292.602937821|xi=0.1125;mu_MeV=299.082884692,xi=0.125;mu_MeV=268.579447799|xi=0.125;mu_MeV=292.995761235,xi=0.1125;mu_MeV=292.602937821|xi=0.1125;mu_MeV=299.082884692|xi=0.125;mu_MeV=268.579447799|xi=0.125;mu_MeV=292.995761235,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.11875,292.89755538138473,134.4412470082195,1.9649469975733729,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=292.602937821|xi=0.1125;mu_MeV=299.082884692,xi=0.125;mu_MeV=268.579447799|xi=0.125;mu_MeV=292.995761235,xi=0.1125;mu_MeV=292.602937821|xi=0.1125;mu_MeV=299.082884692|xi=0.125;mu_MeV=268.579447799|xi=0.125;mu_MeV=292.995761235,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.11875,292.99576123473304,134.38949087990795,1.9642110131716741,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=292.602937821|xi=0.1125;mu_MeV=299.082884692,xi=0.125;mu_MeV=268.579447799|xi=0.125;mu_MeV=292.995761235,xi=0.1125;mu_MeV=292.602937821|xi=0.1125;mu_MeV=299.082884692|xi=0.125;mu_MeV=268.579447799|xi=0.125;mu_MeV=292.995761235,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.11875,294.51754209913145,133.52658167727722,1.9517790798301657,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=292.602937821|xi=0.1125;mu_MeV=299.082884692,xi=0.125;mu_MeV=292.995761235|xi=0.125;mu_MeV=300.092122962,xi=0.1125;mu_MeV=292.602937821|xi=0.1125;mu_MeV=299.082884692|xi=0.125;mu_MeV=292.995761235|xi=0.125;mu_MeV=300.092122962,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.11875,296.0393229635298,132.66367247464652,1.939347146488658,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=292.602937821|xi=0.1125;mu_MeV=299.082884692,xi=0.125;mu_MeV=292.995761235|xi=0.125;mu_MeV=300.092122962,xi=0.1125;mu_MeV=292.602937821|xi=0.1125;mu_MeV=299.082884692|xi=0.125;mu_MeV=292.995761235|xi=0.125;mu_MeV=300.092122962,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.11875,297.5611038279282,131.80076327201576,1.9269152131471496,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=292.602937821|xi=0.1125;mu_MeV=299.082884692,xi=0.125;mu_MeV=292.995761235|xi=0.125;mu_MeV=300.092122962,xi=0.1125;mu_MeV=292.602937821|xi=0.1125;mu_MeV=299.082884692|xi=0.125;mu_MeV=292.995761235|xi=0.125;mu_MeV=300.092122962,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.11875,299.0828846923266,130.93785406938503,1.9144832798056413,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=292.602937821|xi=0.1125;mu_MeV=299.082884692,xi=0.125;mu_MeV=292.995761235|xi=0.125;mu_MeV=300.092122962,xi=0.1125;mu_MeV=292.602937821|xi=0.1125;mu_MeV=299.082884692|xi=0.125;mu_MeV=292.995761235|xi=0.125;mu_MeV=300.092122962,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.11875,299.3351942596736,130.79073080049753,1.9126697684787195,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=299.082884692|xi=0.1125;mu_MeV=302.322858128,xi=0.125;mu_MeV=292.995761235|xi=0.125;mu_MeV=300.092122962,xi=0.1125;mu_MeV=299.082884692|xi=0.1125;mu_MeV=302.322858128|xi=0.125;mu_MeV=292.995761235|xi=0.125;mu_MeV=300.092122962,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.11875,299.58750382702056,130.64360753161003,1.910856257151798,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=299.082884692|xi=0.1125;mu_MeV=302.322858128,xi=0.125;mu_MeV=292.995761235|xi=0.125;mu_MeV=300.092122962,xi=0.1125;mu_MeV=299.082884692|xi=0.1125;mu_MeV=302.322858128|xi=0.125;mu_MeV=292.995761235|xi=0.125;mu_MeV=300.092122962,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.11875,299.8398133943675,130.49648426272253,1.9090427458248764,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=299.082884692|xi=0.1125;mu_MeV=302.322858128,xi=0.125;mu_MeV=292.995761235|xi=0.125;mu_MeV=300.092122962,xi=0.1125;mu_MeV=299.082884692|xi=0.1125;mu_MeV=302.322858128|xi=0.125;mu_MeV=292.995761235|xi=0.125;mu_MeV=300.092122962,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.11875,300.0921229617145,130.34936099383503,1.9072292344979545,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=299.082884692|xi=0.1125;mu_MeV=302.322858128,xi=0.125;mu_MeV=292.995761235|xi=0.125;mu_MeV=300.092122962,xi=0.1125;mu_MeV=299.082884692|xi=0.1125;mu_MeV=302.322858128|xi=0.125;mu_MeV=292.995761235|xi=0.125;mu_MeV=300.092122962,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.11875,300.64980675324085,130.01370784624964,1.9030572757812476,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=299.082884692|xi=0.1125;mu_MeV=302.322858128,xi=0.125;mu_MeV=300.092122962|xi=0.125;mu_MeV=303.640303825,xi=0.1125;mu_MeV=299.082884692|xi=0.1125;mu_MeV=302.322858128|xi=0.125;mu_MeV=300.092122962|xi=0.125;mu_MeV=303.640303825,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.11875,301.2074905447672,129.6780546986642,1.8988853170645408,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=299.082884692|xi=0.1125;mu_MeV=302.322858128,xi=0.125;mu_MeV=300.092122962|xi=0.125;mu_MeV=303.640303825,xi=0.1125;mu_MeV=299.082884692|xi=0.1125;mu_MeV=302.322858128|xi=0.125;mu_MeV=300.092122962|xi=0.125;mu_MeV=303.640303825,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.11875,301.7651743362936,129.34240155107875,1.8947133583478335,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=299.082884692|xi=0.1125;mu_MeV=302.322858128,xi=0.125;mu_MeV=300.092122962|xi=0.125;mu_MeV=303.640303825,xi=0.1125;mu_MeV=299.082884692|xi=0.1125;mu_MeV=302.322858128|xi=0.125;mu_MeV=300.092122962|xi=0.125;mu_MeV=303.640303825,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.11875,302.32285812782,129.00674840349336,1.8905413996311267,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.1125;mu_MeV=299.082884692|xi=0.1125;mu_MeV=302.322858128,xi=0.125;mu_MeV=300.092122962|xi=0.125;mu_MeV=303.640303825,xi=0.1125;mu_MeV=299.082884692|xi=0.1125;mu_MeV=302.322858128|xi=0.125;mu_MeV=300.092122962|xi=0.125;mu_MeV=303.640303825,0.006249999999999999,306.3756581260046,126.46875,126.5625,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.128125,0.0,203.77101651370515,0.0,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.125;mu_MeV=0|xi=0.125;mu_MeV=24.4163134362,xi=0.13125;mu_MeV=0|xi=0.13125;mu_MeV=24.432548117,xi=0.125;mu_MeV=0|xi=0.125;mu_MeV=24.4163134362|xi=0.13125;mu_MeV=0|xi=0.13125;mu_MeV=24.432548117,0.0031250000000000028,307.5186769192535,126.09375,126.1875,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.128125,6.104078359056939,203.66101250104083,0.10950656332758266,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.125;mu_MeV=0|xi=0.125;mu_MeV=24.4163134362,xi=0.13125;mu_MeV=0|xi=0.13125;mu_MeV=24.432548117,xi=0.125;mu_MeV=0|xi=0.125;mu_MeV=24.4163134362|xi=0.13125;mu_MeV=0|xi=0.13125;mu_MeV=24.432548117,0.0031250000000000028,307.5186769192535,126.09375,126.1875,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.128125,12.208156718113878,203.55100848837654,0.2190131266551653,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.125;mu_MeV=0|xi=0.125;mu_MeV=24.4163134362,xi=0.13125;mu_MeV=0|xi=0.13125;mu_MeV=24.432548117,xi=0.125;mu_MeV=0|xi=0.125;mu_MeV=24.4163134362|xi=0.13125;mu_MeV=0|xi=0.13125;mu_MeV=24.432548117,0.0031250000000000028,307.5186769192535,126.09375,126.1875,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.128125,18.31223507717082,203.44100447571225,0.32851968998274794,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.125;mu_MeV=0|xi=0.125;mu_MeV=24.4163134362,xi=0.13125;mu_MeV=0|xi=0.13125;mu_MeV=24.432548117,xi=0.125;mu_MeV=0|xi=0.125;mu_MeV=24.4163134362|xi=0.13125;mu_MeV=0|xi=0.13125;mu_MeV=24.432548117,0.0031250000000000028,307.5186769192535,126.09375,126.1875,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.128125,24.416313436227757,203.33100046304796,0.4380262533103306,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.125;mu_MeV=0|xi=0.125;mu_MeV=24.4163134362,xi=0.13125;mu_MeV=0|xi=0.13125;mu_MeV=24.432548117,xi=0.125;mu_MeV=0|xi=0.125;mu_MeV=24.4163134362|xi=0.13125;mu_MeV=0|xi=0.13125;mu_MeV=24.432548117,0.0031250000000000028,307.5186769192535,126.09375,126.1875,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.128125,24.42037210642846,203.3308536970594,0.43809796871970685,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.125;mu_MeV=24.4163134362|xi=0.125;mu_MeV=48.8326268725,xi=0.13125;mu_MeV=0|xi=0.13125;mu_MeV=24.432548117,xi=0.125;mu_MeV=24.4163134362|xi=0.125;mu_MeV=48.8326268725|xi=0.13125;mu_MeV=0|xi=0.13125;mu_MeV=24.432548117,0.0031250000000000028,307.5186769192535,126.09375,126.1875,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.128125,24.424430776629166,203.3307069310709,0.4381696841290832,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.125;mu_MeV=24.4163134362|xi=0.125;mu_MeV=48.8326268725,xi=0.13125;mu_MeV=0|xi=0.13125;mu_MeV=24.432548117,xi=0.125;mu_MeV=24.4163134362|xi=0.125;mu_MeV=48.8326268725|xi=0.13125;mu_MeV=0|xi=0.13125;mu_MeV=24.432548117,0.0031250000000000028,307.5186769192535,126.09375,126.1875,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.128125,24.428489446829868,203.33056016508235,0.4382413995384594,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.125;mu_MeV=24.4163134362|xi=0.125;mu_MeV=48.8326268725,xi=0.13125;mu_MeV=0|xi=0.13125;mu_MeV=24.432548117,xi=0.125;mu_MeV=24.4163134362|xi=0.125;mu_MeV=48.8326268725|xi=0.13125;mu_MeV=0|xi=0.13125;mu_MeV=24.432548117,0.0031250000000000028,307.5186769192535,126.09375,126.1875,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.128125,24.43254811703057,203.3304133990938,0.43831311494783565,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.125;mu_MeV=24.4163134362|xi=0.125;mu_MeV=48.8326268725,xi=0.13125;mu_MeV=0|xi=0.13125;mu_MeV=24.432548117,xi=0.125;mu_MeV=24.4163134362|xi=0.125;mu_MeV=48.8326268725|xi=0.13125;mu_MeV=0|xi=0.13125;mu_MeV=24.432548117,0.0031250000000000028,307.5186769192535,126.09375,126.1875,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.128125,30.532567805886806,202.99925092148024,0.5444549434228934,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.125;mu_MeV=24.4163134362|xi=0.125;mu_MeV=48.8326268725,xi=0.13125;mu_MeV=24.432548117|xi=0.13125;mu_MeV=48.8650962341,xi=0.125;mu_MeV=24.4163134362|xi=0.125;mu_MeV=48.8326268725|xi=0.13125;mu_MeV=24.432548117|xi=0.13125;mu_MeV=48.8650962341,0.0031250000000000028,307.5186769192535,126.09375,126.1875,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.128125,36.63258749474304,202.66808844386662,0.6505967718979511,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.125;mu_MeV=24.4163134362|xi=0.125;mu_MeV=48.8326268725,xi=0.13125;mu_MeV=24.432548117|xi=0.13125;mu_MeV=48.8650962341,xi=0.125;mu_MeV=24.4163134362|xi=0.125;mu_MeV=48.8326268725|xi=0.13125;mu_MeV=24.432548117|xi=0.13125;mu_MeV=48.8650962341,0.0031250000000000028,307.5186769192535,126.09375,126.1875,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.128125,42.73260718359928,202.33692596625306,0.7567386003730088,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.125;mu_MeV=24.4163134362|xi=0.125;mu_MeV=48.8326268725,xi=0.13125;mu_MeV=24.432548117|xi=0.13125;mu_MeV=48.8650962341,xi=0.125;mu_MeV=24.4163134362|xi=0.125;mu_MeV=48.8326268725|xi=0.13125;mu_MeV=24.432548117|xi=0.13125;mu_MeV=48.8650962341,0.0031250000000000028,307.5186769192535,126.09375,126.1875,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.128125,48.83262687245551,202.00576348863947,0.8628804288480664,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.125;mu_MeV=24.4163134362|xi=0.125;mu_MeV=48.8326268725,xi=0.13125;mu_MeV=24.432548117|xi=0.13125;mu_MeV=48.8650962341,xi=0.125;mu_MeV=24.4163134362|xi=0.125;mu_MeV=48.8326268725|xi=0.13125;mu_MeV=24.432548117|xi=0.13125;mu_MeV=48.8650962341,0.0031250000000000028,307.5186769192535,126.09375,126.1875,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.128125,48.84074421285692,202.0051724375458,0.8630172484376938,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=0.125;mu_MeV=48.8326268725|xi=0.125;mu_MeV=73.2489403087,xi=0.13125;mu_MeV=24.432548117|xi=0.13125;mu_MeV=48.8650962341,xi=0.125;mu_MeV=48.8326268725|xi=0.125;mu_MeV=73.2489403087|xi=0.13125;mu_MeV=24.432548117|xi=0.13125;mu_MeV=48.8650962341,0.0031250000000000028,307.5186769192535,126.09375,126.1875,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
