xi,T_MeV,muB_MeV,rho_hadron,rho_quark,area_residual,grid_status,grid_unresolved
-0.475,33.0,331.3225874989391,0.0032327814853893378,2.7729305390223935,3.963044415202096e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.475,35.0,330.9981548232329,0.0042323363873842295,2.7718139152657857,4.068312706273394e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.475,37.0,330.64747839423075,0.005391577347727753,2.7707306695077163,2.9093329254959506e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.475,39.0,330.27088978909967,0.0068446190492651,2.7697324605604003,4.0923185588975504e-08,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.475,41.0,329.8646674193912,0.008452559066935136,2.7687668077379417,1.1883403522013026e-07,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.475,43.0,329.4287996520245,0.010177702733534697,2.7678808466419427,4.010754700419289e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,45.0,328.9621637179782,0.012142779790685487,2.76709445610986,2.841321644306494e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,47.0,328.46338002652396,0.014420566694814927,2.7664234754384074,1.3218074786911247e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,49.0,327.9310976839845,0.016893817495377977,2.7658870043083623,2.9386160526005475e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,51.0,327.36386342914506,0.019623083450851318,2.765504026543308,2.948963696226104e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,55.0,326.1182274186957,0.025957333266490128,2.7652740028728107,3.572011700965716e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.475,57.0,325.43645484277215,0.029584008323663404,2.7654655523721847,2.149462305511455e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,59.0,324.71306931239815,0.03352088684944218,2.765890124252228,2.4782330065414602e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,61.0,323.94602217827696,0.03779235712829512,2.766564026251088,3.2883808707114712e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,63.0,323.1332365033322,0.042469944215324414,2.767505283620149,1.6226453530793043e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,65.0,322.27264954851836,0.0475973402547845,2.768734866576151,1.2235009913447214e-06,xi:interpolation_tolerance_exceeded,True
-0.475,67.0,321.36202123180124,0.0530501294507326,2.7702719623272714,4.909970019491356e-06,xi:interpolation_tolerance_exceeded,True
-0.475,69.0,320.39896805748094,0.058940007464241315,2.7721329775006147,1.2687698802271035e-06,xi:interpolation_tolerance_exceeded,True
-0.475,73.0,318.305571070803,0.07210763947241232,2.7768918700063985,3.4893124284966277e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,75.0,317.1698557175162,0.07954496107435449,2.7798167537859957,3.0332255838893873e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,77.0,315.97112188558725,0.0875365532704327,2.7831225664305035,5.081369404151732e-07,xi:interpolation_tolerance_exceeded,True
-0.475,79.0,314.7064042656966,0.09623124737927669,2.7868168434061156,4.364165002302377e-06,xi:interpolation_tolerance_exceeded,True
-0.475,81.0,313.3726359769199,0.10550945383840471,2.7909054239124105,5.498777315736457e-07,xi:interpolation_tolerance_exceeded,True
-0.475,83.0,311.96663511225705,0.11557997457825836,2.7953893600812,4.76585364166516e-06,xi:interpolation_tolerance_exceeded,True
-0.475,85.0,310.4851295969468,0.1263663008748005,2.800266545284493,2.8547461552330567e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,87.0,308.92469513085837,0.13804463955349996,2.805528608570835,1.2243542671492268e-06,xi:interpolation_tolerance_exceeded,True
-0.475,89.0,307.281846712758,0.1506379150719702,2.8111621698050753,3.531391251765175e-06,xi:interpolation_tolerance_exceeded,True
-0.475,91.0,305.55297726883856,0.16423611367539442,2.817146688139449,1.1235865980487362e-06,xi:interpolation_tolerance_exceeded,True
-0.475,93.0,303.7343799809438,0.17889061323651806,2.823453834950873,1.5720564176863096e-06,xi:interpolation_tolerance_exceeded,True
-0.475,95.0,301.82225734963174,0.19467927659695466,2.830046560012523,7.970795668584452e-07,xi:interpolation_tolerance_exceeded,True
-0.475,97.0,299.8127305634698,0.21173333182757048,2.836878119105952,4.068489636704746e-06,xi:interpolation_tolerance_exceeded,True
-0.475,98.0,298.7702075307821,0.2207762753474638,2.840365653029539,3.6641761461147138e-06,xi:interpolation_tolerance_exceeded,True
-0.475,99.0,297.70183868148933,0.23014791607543075,2.843890630648716,2.791074058918201e-08,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,100.0,296.6071183765367,0.23990592019691348,2.847442772944007,2.5491944620628724e-06,xi:interpolation_tolerance_exceeded,True
-0.475,101.0,295.4855391796714,0.25000670237274747,2.851013343293083,5.817008093787056e-07,xi:interpolation_tolerance_exceeded,True
-0.475,102.0,294.3365807657181,0.2605579778510635,2.854590408348072,4.437792458202017e-06,xi:interpolation_tolerance_exceeded,True
-0.475,103.0,293.1597271225786,0.271501525449385,2.8581625999281717,3.311499662998188e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,104.0,291.95445484901643,0.28286734859093227,2.8617172371568937,7.648340943424716e-07,xi:interpolation_tolerance_exceeded,True
-0.475,105.0,290.7202370628079,0.29468288119820896,2.8652394667095966,2.256476741522087e-06,xi:interpolation_tolerance_exceeded,True
-0.475,106.0,289.4565422905182,0.30697286180562183,2.868716012371145,1.855621568563155e-06,xi:interpolation_tolerance_exceeded,True
-0.475,107.0,288.1628379086053,0.3197594933771968,2.8721279848525345,1.360974158880516e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,108.0,286.8385907823711,0.33306255906950666,2.8754612314471846,1.6801913882205887e-06,xi:interpolation_tolerance_exceeded,True
-0.475,109.0,285.4832617537644,0.3468994347171159,2.8786941594693625,2.6208183446043733e-06,xi:interpolation_tolerance_exceeded,True
-0.475,110.0,284.0963118634793,0.3612852730739575,2.8818097933370144,7.579613490376672e-07,xi:interpolation_tolerance_exceeded,True
-0.475,111.0,282.67719763940534,0.37626893130017847,2.884783723110404,1.359997282013249e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,112.0,281.2253746374524,0.3918745918387465,2.8875968797051046,2.8148931578806267e-06,xi:interpolation_tolerance_exceeded,True
-0.475,113.0,279.74030244294613,0.4081249687914551,2.8902203363918604,2.478390630399405e-07,xi:interpolation_tolerance_exceeded,True
-0.475,114.0,278.2214328268016,0.42504190072912756,2.8926327695443983,3.167441674612674e-06,xi:interpolation_tolerance_exceeded,True
-0.475,115.0,276.66822651582487,0.44270723728905453,2.894804272659011,1.8150161438254347e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,116.0,275.0801345235518,0.46112450239355257,2.896704909501164,5.804366567542909e-07,xi:interpolation_tolerance_exceeded,True
-0.475,117.0,273.45661902329175,0.4803399836582078,2.8983058184634065,8.842289147207704e-07,xi:interpolation_tolerance_exceeded,True
-0.475,118.0,271.79714053052913,0.5004072099544046,2.899573356131041,4.839090837055731e-07,xi:interpolation_tolerance_exceeded,True
-0.475,119.0,270.10116849968273,0.5213994425135362,2.9004701234800874,2.6013633142494774e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,120.0,268.3681723702589,0.5433296852868439,2.900958919388465,2.7678952315979955e-06,xi:interpolation_tolerance_exceeded,True
-0.475,122.0,264.78904449029443,0.5903949075043688,2.90055305447373,3.677133466702275e-06,xi:interpolation_tolerance_exceeded,True
-0.475,123.0,262.94190576294636,0.6156572557930126,2.899568357973105,2.5076300835172706e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,124.0,261.05574448181824,0.6421911045528451,2.897995285099459,3.161184037891459e-06,xi:interpolation_tolerance_exceeded,True
-0.475,125.0,259.13010180998253,0.6701058723804889,2.8957857449896296,7.501885490516884e-07,rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.475,126.0,257.1645442062917,0.6995080616313616,2.892881917092049,1.431838190916069e-06,xi:interpolation_tolerance_exceeded,True
-0.475,127.0,255.1586734366889,0.73054018439588,2.889216122577203,1.1904128333199251e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,128.0,253.11213058179905,0.7633385450872757,2.8847242598412244,2.894667853909548e-06,xi:interpolation_tolerance_exceeded,True
-0.475,129.0,251.02459812237987,0.7980729318936368,2.8793329938545766,1.18577480113087e-06,xi:interpolation_tolerance_exceeded,True
-0.475,130.0,248.89582016479443,0.8349180081943913,2.872956560045929,3.7932688979307324e-06,xi:interpolation_tolerance_exceeded,True
-0.475,131.0,246.72561181674172,0.8740765110391664,2.8655028594925818,3.701970907493262e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,132.0,244.51386106899872,0.9158043202106614,2.8568745807050804,3.1914078637439896e-06,xi:interpolation_tolerance_exceeded,True
-0.475,133.0,242.26055301513608,0.9603367665886492,2.8469338396934822,1.8577218846328465e-06,xi:interpolation_tolerance_exceeded,True
-0.475,134.0,239.96576974277866,1.0079700524709896,2.8355603496890485,3.493981244291416e-07,xi:interpolation_tolerance_exceeded,True
-0.475,135.0,237.6297236373291,1.0590278783997162,2.8225801237405834,7.376616303283003e-07,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,136.0,235.2527508119516,1.1138487638470669,2.807801681499269,2.248132582726837e-06,xi:interpolation_tolerance_exceeded,True
-0.475,137.0,232.83533213256553,1.172836483714195,2.790970829821182,1.455148697147049e-06,rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.475,138.0,230.37807799678723,1.2364035174253025,2.7717875805715053,1.819732718551188e-06,xi:interpolation_tolerance_exceeded,True
-0.475,139.0,227.88175221772102,1.3050557572901975,2.7498636509026184,1.3286215735347062e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,140.0,225.34722674861428,1.3793753080775106,2.724610960161826,2.5110038272503285e-06,xi:interpolation_tolerance_exceeded,True
-0.475,141.0,222.77547229422248,1.4601113014567766,2.6952562601977954,1.3867894542075486e-06,xi:interpolation_tolerance_exceeded,True
-0.475,142.0,220.16752842462787,1.5483440623120872,2.6606338131942997,1.7746106413836228e-06,rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.475,143.0,217.52443655607368,1.6458539053112105,2.618816329002531,1.8646985846390724e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,143.5,216.19003272693504,1.699019128257874,2.594159306176134,3.442066851084401e-06,xi:interpolation_tolerance_exceeded,True
-0.475,144.0,214.8472072019133,1.7560020027588548,2.566065878726029,4.11350157030729e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.475,144.5,213.49607194501914,1.817983891767636,2.533390560156047,2.99488104502425e-06,xi:interpolation_tolerance_exceeded,True
-0.475,145.0,212.13672724595375,1.887020741103761,2.4940039999877572,4.819061581964502e-07,xi:interpolation_tolerance_exceeded,True
-0.46875,5.0,334.0700754325636,0.0,2.78021597615788,4.282451726224552e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.46875,7.0,334.027418836676,0.0,2.7798670865110897,8.905237113808755e-07,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.46875,9.0,333.96932118651387,0.0,2.77941299776927,4.80912322977289e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.46875,11.0,333.8951085690461,1.4778328410176876e-06,2.778858572762613,4.6509248132807295e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.46875,13.0,333.8041148405491,8.079862876643315e-06,2.7782094348999418,2.0822284552479762e-07,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.46875,15.0,333.695649543343,2.7292001596666825e-05,2.7774712278318185,4.59967527388183e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.46875,17.0,333.5690192359701,7.438693755187692e-05,2.776650342774533,1.1937096339294999e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.46875,21.0,333.25849400331475,0.00031284974308792406,2.7747916907842134,3.4388655657332677e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.46875,23.0,333.07317629801787,0.0005462530794101467,2.7737722613445714,3.645178897520099e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.46875,25.0,332.86684847273824,0.0008462339654665697,2.772705899892792,3.2910646556810297e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.46875,27.0,332.63878292454126,0.0013130604763198224,2.7716048494202674,4.967773608142832e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.46875,29.0,332.38827322928165,0.0018397722317716038,2.770483619705344,4.959992259490215e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.46875,31.0,332.1142057509868,0.0025179291046996807,2.7693477863313856,3.661617748235384e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.46875,33.0,331.8162755545365,0.0033689053193676757,2.768226476617305,1.3204279010913715e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.46875,35.0,331.4927376126042,0.004388179795418907,2.7671124734258314,2.4413487270457746e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.46875,37.0,331.1430517534569,0.005579628055311494,2.7660317944344106,4.278438541389592e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.46875,39.0,330.76758463038186,0.00709376435439912,2.76503647891263,1.7878959006564652e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.46875,41.0,330.36257836794425,0.008686485991567162,2.7640735834230403,8.491213451869485e-07,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.46875,43.0,329.92803717037833,0.010491794724348797,2.76318980750367,3.918937138258727e-06,rho:geometry_tolerance_exceeded,True
-0.46875,45.0,329.46284454567706,0.012438705881203601,2.7624053487598106,1.5226548984378376e-06,rho:geometry_tolerance_exceeded,True
-0.46875,47.0,328.9656525354715,0.014784794639387384,2.761736837014268,2.5713841466335158e-06,rho:geometry_tolerance_exceeded,True
-0.46875,49.0,328.4350920089135,0.017319690478093754,2.761202411352076,3.877851460635021e-07,rho:geometry_tolerance_exceeded,True
-0.46875,51.0,327.86971782007305,0.02010454791942466,2.7608209849700143,3.0332075814257928e-06,rho:geometry_tolerance_exceeded,True
-0.46875,57.0,325.94882806451494,0.030200456202149756,2.7607849111196527,1.6246806531097788e-06,rho:geometry_tolerance_exceeded,True
-0.46875,59.0,325.2279475006849,0.03417290842425705,2.7612091722497327,1.5599428757865784e-06,rho:geometry_tolerance_exceeded,True
-0.46875,61.0,324.46359006440775,0.038542349786270066,2.761882184195252,2.0253428357140365e-06,rho:geometry_tolerance_exceeded,True
-0.46875,63.0,323.65368466276016,0.043244718981358024,2.7628219978654713,1.9880378470968028e-06,rho:geometry_tolerance_exceeded,True
-0.46875,65.0,322.7961876876092,0.048423329458712285,2.7640501682640486,2.3586693362705996e-06,automatic_grid_pass,False
-0.46875,67.0,321.8888516350989,0.053953261605714106,2.7655844044744673,1.25319897515975e-06,automatic_grid_pass,False
-0.46875,69.0,320.92930310612695,0.05991292967728163,2.7674416928912065,3.2607885066038072e-06,automatic_grid_pass,False
-0.46875,73.0,318.84361459362356,0.07322777758641028,2.7721917673711944,2.4663452700869917e-06,rho:geometry_tolerance_exceeded,True
-0.46875,75.0,317.7121309050175,0.08071291969684848,2.7751114992987276,2.1469453449709004e-06,rho:geometry_tolerance_exceeded,True
-0.46875,77.0,316.5178880896492,0.08882640156188774,2.7784117246330484,1.870311770949722e-06,automatic_grid_pass,False
-0.46875,79.0,315.2579364912169,0.09755296563786972,2.7821000380945433,1.0377823953514588e-06,automatic_grid_pass,False
-0.46875,81.0,313.92921317197556,0.10690338070152329,2.7861822153816496,2.155793505343893e-06,automatic_grid_pass,False
-0.46875,83.0,312.52856139682945,0.11704632058649557,2.790660196224239,4.45694887216602e-07,automatic_grid_pass,False
-0.46875,85.0,311.052706553795,0.12791613250376085,2.7955314186296794,4.846090052094275e-06,rho:geometry_tolerance_exceeded,True
