center_xi,scenario,sigma_grid_n,adaptive_refinement,species,xi,process,apply_s_cut_requested,apply_s_cut_effective,disabled_by_scenario,sigma_cutoff,cache_n_points,cache_s_min,cache_s_max,cache_sigma_min,cache_sigma_max,cache_sigma_mean,s_peak,s_peak_minus_bo,cache_asym_enabled,cache_asym_s0,cache_asym_A,s_bo,s_up,rate
0.1,baseline,128,true,u,0.08,us_to_us,true,true,false,3.0522942112582996,128,13.069544912196356,51.015674382134,0.12153153418716173,0.27392319835852486,0.19243232650424352,14.248927990665056,1.179397305766786,false,0.0,0.0,13.06953068489827,51.38247998987749,0.19630385335707815
0.1,baseline,128,true,u,0.08,ssbar_to_ssbar,true,true,false,3.0522942112582996,128,23.04119029254877,59.941313985687955,0.16720830201530407,0.41705664082040217,0.33208807718202216,28.966695355525818,5.9255050986422155,false,0.0,0.0,23.041190256883603,60.3071900652073,0.2599035238198194
0.1,baseline,128,true,u,0.08,uubar_to_ddbar,true,true,false,3.0522942112582996,128,5.906052848926797,42.80617654206597,0.14096950136353023,0.3092986138360227,0.19903827835446652,5.906052848926797,3.5665170372567445e-8,false,0.0,0.0,5.906052813261627,43.17205262158532,0.23321306343078604
0.1,baseline,128,true,u,0.08,sbarsbar_to_sbarsbar,true,true,false,3.0522942112582996,128,23.04119029254877,59.941313985687955,0.07010946066295407,0.11677080782769281,0.07913685664229327,59.941313985687955,36.90012372880435,false,0.0,0.0,23.041190256883603,60.3071900652073,0.07966899098748682
0.1,baseline,128,true,u,0.08,usbar_to_usbar,true,true,false,3.0522942112582996,128,13.069544912196356,51.015674382134,0.02663346793002287,0.3662625778224781,0.26101007566683926,19.16218877727344,6.092658092375169,false,0.0,0.0,13.06953068489827,51.38247998987749,0.2242514075819908
0.1,baseline,128,true,u,0.08,uu_to_uu,true,true,false,3.0522942112582996,128,5.906052848926797,42.80617654206597,0.09657775366438978,0.1336054226996899,0.11407964915001335,42.80617654206597,36.900123728804346,false,0.0,0.0,5.906052813261627,43.17205262158532,0.1518528490494341
0.1,baseline,128,true,u,0.1,ubardbar_to_ubardbar,true,true,false,3.0522942112582996,128,6.032173395242365,42.93229708838156,0.056950225368281815,0.16476783908828796,0.15331045962275366,10.147461326533247,4.11528796695605,false,0.0,0.0,6.032173359577197,43.2981731679009,0.19617299895369644
0.1,baseline,128,true,u,0.1,uubar_to_uubar,true,true,false,3.0522942112582996,128,6.032173395242365,42.93229708838156,0.17282773343692942,1.0000022729270746,0.3677920897052426,6.032173395242365,3.5665168596210606e-8,false,0.0,0.0,6.032173359577197,43.2981731679009,0.4170551342595251
0.1,baseline,128,true,u,0.1,ud_to_ud,true,true,false,3.0522942112582996,128,6.032173395242365,42.93229708838156,0.056950225368281815,0.16476783908828796,0.15331045962275366,10.147461326533247,4.11528796695605,false,0.0,0.0,6.032173359577197,43.2981731679009,0.19617299895369644
0.1,baseline,128,true,u,0.1,ss_to_ss,true,true,false,3.0522942112582996,128,23.16581301797562,60.06593671111479,0.0700594043713805,0.11665254402579342,0.07906530195619034,60.06593671111479,36.900123728804346,false,0.0,0.0,23.165812982310445,60.43181279063414,0.07957497942541941
