target_id,target_kind,xi,T_MeV,target_mu_MeV,cep_T_low_MeV,cep_T_high_MeV,distance_below_CEP_MeV,grid_status,grid_unresolved,boundary_row_present,priority,reason,reason_detail,diagnostic_count,representative_xi,pilot_selection,rank_within_xi
maxwell_xi_0p13125_T_125,maxwell_fixed_xi_T,0.13125,125.0,309.36318078862735,126.0,126.0625,1.0,rho:geometry_tolerance_exceeded,True,True,1,rho_geometry,rho geometry status,1,False,full_only,2
maxwell_xi_0p13125_T_124p5,maxwell_fixed_xi_T,0.13125,124.5,310.10900871735,126.0,126.0625,1.5,rho:geometry_tolerance_exceeded,True,True,1,rho_geometry,rho geometry status,1,False,full_only,3
maxwell_xi_0p13125_T_123p5,maxwell_fixed_xi_T,0.13125,123.5,311.57804169004544,126.0,126.0625,2.5,rho:rho_geometry_not_converged,True,True,1,rho_geometry,rho geometry status,1,False,full_only,4
maxwell_xi_0p13125_T_124,maxwell_fixed_xi_T,0.13125,124.0,310.847294234822,126.0,126.0625,2.0,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_0p13125_T_123,maxwell_fixed_xi_T,0.13125,123.0,312.3012660552664,126.0,126.0625,3.0,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_0p13125_T_119,maxwell_fixed_xi_T,0.13125,119.0,317.8188744736104,126.0,126.0625,7.0,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_0p1375_T_125p5,maxwell_fixed_xi_T,0.1375,125.5,,125.75,125.8125,0.25,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p1375_T_120,maxwell_fixed_xi_T,0.1375,120.0,316.8371226843659,125.75,125.8125,5.75,rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,1,False,full_only,2
maxwell_xi_0p1375_T_124p5,maxwell_fixed_xi_T,0.1375,124.5,310.47508401353764,125.75,125.8125,1.25,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,3
maxwell_xi_0p1375_T_124,maxwell_fixed_xi_T,0.1375,124.0,311.21189320463645,125.75,125.8125,1.75,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,4
maxwell_xi_0p1375_T_123,maxwell_fixed_xi_T,0.1375,123.0,312.66297956246416,125.75,125.8125,2.75,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_0p1375_T_122,maxwell_fixed_xi_T,0.1375,122.0,314.08407904474143,125.75,125.8125,3.75,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_0p1375_T_119,maxwell_fixed_xi_T,0.1375,119.0,318.1695651434001,125.75,125.8125,6.75,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_0p1375_T_125,maxwell_fixed_xi_T,0.1375,125.0,309.730719426845,125.75,125.8125,0.75,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,8
maxwell_xi_0p1375_T_123p5,maxwell_fixed_xi_T,0.1375,123.5,311.94119704722925,125.75,125.8125,2.25,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,9
maxwell_xi_0p1375_T_122p5,maxwell_fixed_xi_T,0.1375,122.5,313.3772662829838,125.75,125.8125,3.25,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,10
maxwell_xi_0p1375_T_121p5,maxwell_fixed_xi_T,0.1375,121.5,314.7834462717343,125.75,125.8125,4.25,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,11
maxwell_xi_0p1375_T_121,maxwell_fixed_xi_T,0.1375,121.0,315.4753851559525,125.75,125.8125,4.75,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,12
maxwell_xi_0p1375_T_118,maxwell_fixed_xi_T,0.1375,118.0,319.4730369043067,125.75,125.8125,7.75,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,13
maxwell_xi_0p1375_T_125p75,maxwell_fixed_xi_T,0.1375,125.75,,125.75,125.8125,0.0,classification_changed_or_unresolved:unknown->valid,True,False,4,input_incomplete,missing boundary row; no actionable unresolved component,1,False,input_incomplete,14
maxwell_xi_0p14375_T_124p5,maxwell_fixed_xi_T,0.14375,124.5,,125.5,125.5625,1.0,geometry_tolerance_exceeded|hybrid_stage_c_not_converged|interpolation_tolerance_exceeded|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,4,False,input_incomplete,1
maxwell_xi_0p14375_T_123,maxwell_fixed_xi_T,0.14375,123.0,313.02281188500103,125.5,125.5625,2.5,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,3,False,full_only,2
maxwell_xi_0p14375_T_120,maxwell_fixed_xi_T,0.14375,120.0,317.1886648497783,125.5,125.5625,5.5,rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,1,False,full_only,3
maxwell_xi_0p14375_T_124,maxwell_fixed_xi_T,0.14375,124.0,311.57460006067737,125.5,125.5625,1.5,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,4
maxwell_xi_0p14375_T_122,maxwell_fixed_xi_T,0.14375,122.0,314.441097021429,125.5,125.5625,3.5,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_0p14375_T_119,maxwell_fixed_xi_T,0.14375,119.0,318.5184459501827,125.5,125.5625,6.5,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_0p14375_T_125,maxwell_fixed_xi_T,0.14375,125.0,310.0963604224971,125.5,125.5625,0.5,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,7
maxwell_xi_0p14375_T_123p5,maxwell_fixed_xi_T,0.14375,123.5,312.30245241672264,125.5,125.5625,2.0,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,8
maxwell_xi_0p14375_T_122p5,maxwell_fixed_xi_T,0.14375,122.5,313.735688253897,125.5,125.5625,3.0,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,9
maxwell_xi_0p14375_T_121p5,maxwell_fixed_xi_T,0.14375,121.5,315.1390730973791,125.5,125.5625,4.0,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,10
maxwell_xi_0p14375_T_121,maxwell_fixed_xi_T,0.14375,121.0,315.82963957210603,125.5,125.5625,4.5,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,11
maxwell_xi_0p14375_T_118,maxwell_fixed_xi_T,0.14375,118.0,319.8193041667387,125.5,125.5625,7.5,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,12
maxwell_xi_0p14375_T_125p5,maxwell_fixed_xi_T,0.14375,125.5,,125.5,125.5625,0.0,classification_changed_or_unresolved:unknown->valid,True,False,4,input_incomplete,missing boundary row; no actionable unresolved component,1,False,input_incomplete,13
maxwell_xi_0p15_T_125p25,maxwell_fixed_xi_T,0.15,125.25,,125.25,125.3125,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p15_T_125,maxwell_fixed_xi_T,0.15,125.0,310.4600640895071,125.25,125.3125,0.25,rho:geometry_tolerance_exceeded,True,True,1,rho_geometry,rho geometry status,1,False,full_only,2
maxwell_xi_0p15_T_124p5,maxwell_fixed_xi_T,0.15,124.5,311.2014832003066,125.25,125.3125,0.75,rho:geometry_tolerance_exceeded|temperature:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,3
maxwell_xi_0p15_T_123p5,maxwell_fixed_xi_T,0.15,123.5,312.6618344997647,125.25,125.3125,1.75,rho:geometry_tolerance_exceeded,True,True,1,rho_geometry,rho geometry status,1,False,full_only,4
maxwell_xi_0p15_T_124,maxwell_fixed_xi_T,0.15,124.0,311.935413543728,125.25,125.3125,1.25,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_0p15_T_123,maxwell_fixed_xi_T,0.15,123.0,313.3807790796447,125.25,125.3125,2.25,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_0p15_T_122,maxwell_fixed_xi_T,0.15,122.0,314.7962637424333,125.25,125.3125,3.25,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_0p15_T_119,maxwell_fixed_xi_T,0.15,119.0,318.86554261296936,125.25,125.3125,6.25,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,8
maxwell_xi_0p1625_T_124p688,maxwell_fixed_xi_T,0.1625,124.6875,,124.6875,124.75,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p1625_T_124p625,maxwell_fixed_xi_T,0.1625,124.625,,124.6875,124.75,0.0625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p1625_T_124p5,maxwell_fixed_xi_T,0.1625,124.5,,124.6875,124.75,0.1875,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,3
maxwell_xi_0p1625_T_124,maxwell_fixed_xi_T,0.1625,124.0,,124.6875,124.75,0.6875,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,4
maxwell_xi_0p1625_T_119,maxwell_fixed_xi_T,0.1625,119.0,319.55441195390597,124.6875,124.75,5.6875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_0p175_T_124p125,maxwell_fixed_xi_T,0.175,124.125,,124.1875,124.25,0.0625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p175_T_123,maxwell_fixed_xi_T,0.175,123.0,,124.1875,124.25,1.1875,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p175_T_119,maxwell_fixed_xi_T,0.175,119.0,,124.1875,124.25,5.1875,hybrid_stage_c_not_converged|interpolation_tolerance_exceeded|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,3,False,input_incomplete,3
maxwell_xi_0p175_T_121,maxwell_fixed_xi_T,0.175,121.0,317.57384187708226,124.1875,124.25,3.1875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,4
maxwell_xi_0p175_T_120,maxwell_fixed_xi_T,0.175,120.0,318.91958121199286,124.1875,124.25,4.1875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,5
maxwell_xi_0p175_T_118,maxwell_fixed_xi_T,0.175,118.0,321.52437903308214,124.1875,124.25,6.1875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,6
maxwell_xi_0p175_T_117,maxwell_fixed_xi_T,0.175,117.0,322.7840800453156,124.1875,124.25,7.1875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,7
maxwell_xi_0p175_T_124p188,maxwell_fixed_xi_T,0.175,124.1875,,124.1875,124.25,0.0,classification_changed_or_unresolved:unknown->valid,True,False,4,input_incomplete,missing boundary row; no actionable unresolved component,1,False,input_incomplete,8
maxwell_xi_0p1875_T_123p625,maxwell_fixed_xi_T,0.1875,123.625,,123.625,123.6875,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p1875_T_123p5,maxwell_fixed_xi_T,0.1875,123.5,,123.625,123.6875,0.125,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p1875_T_123,maxwell_fixed_xi_T,0.1875,123.0,,123.625,123.6875,0.625,rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,3
maxwell_xi_0p1875_T_116,maxwell_fixed_xi_T,0.1875,116.0,324.6761494613405,123.625,123.6875,7.625,rho:rho_geometry_not_converged,True,True,1,rho_geometry,rho geometry status,1,False,full_only,4
maxwell_xi_0p1875_T_120,maxwell_fixed_xi_T,0.1875,120.0,319.5997597571893,123.625,123.6875,3.625,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_0p1875_T_119,maxwell_fixed_xi_T,0.1875,119.0,320.91140733925306,123.625,123.6875,4.625,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_0p2_T_123p125,maxwell_fixed_xi_T,0.2,123.125,,123.125,123.1875,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p2_T_123,maxwell_fixed_xi_T,0.2,123.0,,123.125,123.1875,0.125,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p2_T_120p5,maxwell_fixed_xi_T,0.2,120.5,319.6090589729813,123.125,123.1875,2.625,rho:geometry_tolerance_exceeded,True,True,1,rho_geometry,rho geometry status,1,False,full_only,3
maxwell_xi_0p2_T_120,maxwell_fixed_xi_T,0.2,120.0,320.2731683693237,123.125,123.1875,3.125,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,4
maxwell_xi_0p2_T_119,maxwell_fixed_xi_T,0.2,119.0,321.57979347828643,123.125,123.1875,4.125,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_0p225_T_122,maxwell_fixed_xi_T,0.225,122.0,,122.0,122.0625,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p225_T_121,maxwell_fixed_xi_T,0.225,121.0,320.274756728674,122.0,122.0625,1.0,rho:geometry_tolerance_exceeded,True,True,1,rho_geometry,rho geometry status,1,False,full_only,2
maxwell_xi_0p225_T_120,maxwell_fixed_xi_T,0.225,120.0,321.60017016258064,122.0,122.0625,2.0,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,3
maxwell_xi_0p225_T_119,maxwell_fixed_xi_T,0.225,119.0,322.8969451162189,122.0,122.0625,3.0,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,4
maxwell_xi_0p225_T_115,maxwell_fixed_xi_T,0.225,115.0,327.80418464297213,122.0,122.0625,7.0,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_0p25_T_120p812,maxwell_fixed_xi_T,0.25,120.8125,,120.8125,120.875,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p25_T_120p75,maxwell_fixed_xi_T,0.25,120.75,,120.8125,120.875,0.0625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p25_T_120,maxwell_fixed_xi_T,0.25,120.0,,120.8125,120.875,0.8125,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,3
maxwell_xi_0p25_T_119,maxwell_fixed_xi_T,0.25,119.0,,120.8125,120.875,1.8125,hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,4
maxwell_xi_0p25_T_114,maxwell_fixed_xi_T,0.25,114.0,330.20919682467957,120.8125,120.875,6.8125,rho:rho_geometry_not_converged,True,True,1,rho_geometry,rho geometry status,1,False,full_only,5
maxwell_xi_0p25_T_115,maxwell_fixed_xi_T,0.25,115.0,329.05927375680125,120.8125,120.875,5.8125,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_0p2625_T_120p25,maxwell_fixed_xi_T,0.2625,120.25,,120.25,120.3125,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p2625_T_120,maxwell_fixed_xi_T,0.2625,120.0,,120.25,120.3125,0.25,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p2625_T_119,maxwell_fixed_xi_T,0.2625,119.0,,120.25,120.3125,1.25,geometry_tolerance_exceeded|hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,3,False,input_incomplete,3
maxwell_xi_0p2625_T_117,maxwell_fixed_xi_T,0.2625,117.0,327.3064254897021,120.25,120.3125,3.25,rho:rho_geometry_not_converged,True,True,1,rho_geometry,rho geometry status,1,False,full_only,4
maxwell_xi_0p2625_T_115,maxwell_fixed_xi_T,0.2625,115.0,329.6779275946359,120.25,120.3125,5.25,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_0p275_T_119p625,maxwell_fixed_xi_T,0.275,119.625,,119.625,119.6875,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p275_T_119p5,maxwell_fixed_xi_T,0.275,119.5,,119.625,119.6875,0.125,geometry_tolerance_exceeded|hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,3,False,input_incomplete,2
maxwell_xi_0p275_T_119p25,maxwell_fixed_xi_T,0.275,119.25,,119.625,119.6875,0.375,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,3
maxwell_xi_0p275_T_119,maxwell_fixed_xi_T,0.275,119.0,,119.625,119.6875,0.625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,4
maxwell_xi_0p275_T_116,maxwell_fixed_xi_T,0.275,116.0,329.1228808571597,119.625,119.6875,3.625,rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,1,False,full_only,5
maxwell_xi_0p275_T_113,maxwell_fixed_xi_T,0.275,113.0,332.54745112683656,119.625,119.6875,6.625,rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,1,False,full_only,6
maxwell_xi_0p275_T_115,maxwell_fixed_xi_T,0.275,115.0,330.2908019286774,119.625,119.6875,4.625,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_0p275_T_117,maxwell_fixed_xi_T,0.275,117.0,327.9280274740387,119.625,119.6875,2.625,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,8
maxwell_xi_0p275_T_114,maxwell_fixed_xi_T,0.275,114.0,331.43218251716263,119.625,119.6875,5.625,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,9
maxwell_xi_0p275_T_112,maxwell_fixed_xi_T,0.275,112.0,333.6370100507766,119.625,119.6875,7.625,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,10
maxwell_xi_0p2875_T_119,maxwell_fixed_xi_T,0.2875,119.0,,119.0625,119.125,0.0625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,True,input_incomplete,1
maxwell_xi_0p2875_T_114,maxwell_fixed_xi_T,0.2875,114.0,332.0351777493891,119.0625,119.125,5.0625,rho:rho_geometry_not_converged,True,True,1,rho_geometry,rho geometry status,1,True,pilot_candidate,2
maxwell_xi_0p2875_T_116,maxwell_fixed_xi_T,0.2875,116.0,329.7343381637762,119.0625,119.125,3.0625,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,True,pilot_candidate,3
maxwell_xi_0p2875_T_115,maxwell_fixed_xi_T,0.2875,115.0,330.89798574648,119.0625,119.125,4.0625,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,True,pilot_candidate,4
maxwell_xi_0p3_T_118p375,maxwell_fixed_xi_T,0.3,118.375,,118.4375,118.5,0.0625,geometry_tolerance_exceeded|hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,3,False,input_incomplete,1
maxwell_xi_0p3_T_118p312,maxwell_fixed_xi_T,0.3,118.3125,,118.4375,118.5,0.125,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p3_T_118p25,maxwell_fixed_xi_T,0.3,118.25,,118.4375,118.5,0.1875,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,3
maxwell_xi_0p3_T_117,maxwell_fixed_xi_T,0.3,117.0,329.1539111999713,118.4375,118.5,1.4375,rho:geometry_tolerance_exceeded,True,True,1,rho_geometry,rho geometry status,1,False,full_only,4
maxwell_xi_0p3_T_113,maxwell_fixed_xi_T,0.3,113.0,333.7397116565501,118.4375,118.5,5.4375,rho:rho_geometry_not_converged,True,True,1,rho_geometry,rho geometry status,1,False,full_only,5
maxwell_xi_0p3_T_112,maxwell_fixed_xi_T,0.3,112.0,334.82123734176673,118.4375,118.5,6.4375,rho:rho_geometry_not_converged,True,True,1,rho_geometry,rho geometry status,1,False,full_only,6
maxwell_xi_0p3_T_116,maxwell_fixed_xi_T,0.3,116.0,330.34013976300434,118.4375,118.5,2.4375,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_0p3_T_115,maxwell_fixed_xi_T,0.3,115.0,331.4995748820394,118.4375,118.5,3.4375,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,8
maxwell_xi_0p3_T_111,maxwell_fixed_xi_T,0.3,111.0,335.8776474660205,118.4375,118.5,7.4375,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,9
maxwell_xi_0p3_T_118p438,maxwell_fixed_xi_T,0.3,118.4375,,118.4375,118.5,0.0,classification_changed_or_unresolved:unknown->valid,True,False,4,input_incomplete,missing boundary row; no actionable unresolved component,1,False,input_incomplete,10
maxwell_xi_0p30625_T_118,maxwell_fixed_xi_T,0.30625,118.0,,118.125,118.1875,0.125,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p30625_T_117,maxwell_fixed_xi_T,0.30625,117.0,329.4568477339591,118.125,118.1875,1.125,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True,True,1,rho_geometry,rho geometry status,2,False,full_only,2
maxwell_xi_0p30625_T_116p5,maxwell_fixed_xi_T,0.30625,116.5,330.05226621839006,118.125,118.1875,1.625,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True,True,1,rho_geometry,rho geometry status,2,False,full_only,3
maxwell_xi_0p30625_T_112,maxwell_fixed_xi_T,0.30625,112.0,,118.125,118.1875,6.125,hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,4
maxwell_xi_0p30625_T_111,maxwell_fixed_xi_T,0.30625,111.0,336.1683894381172,118.125,118.1875,7.125,rho:rho_geometry_not_converged|temperature:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,5
maxwell_xi_0p30625_T_116,maxwell_fixed_xi_T,0.30625,116.0,330.64094761849816,118.125,118.1875,2.125,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_0p30625_T_115,maxwell_fixed_xi_T,0.30625,115.0,331.7983005880193,118.125,118.1875,3.125,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_0p30625_T_118p125,maxwell_fixed_xi_T,0.30625,118.125,,118.125,118.1875,0.0,classification_changed_or_unresolved:invalid->valid,True,False,4,input_incomplete,missing boundary row; no actionable unresolved component,1,False,input_incomplete,8
maxwell_xi_0p3125_T_117p766,maxwell_fixed_xi_T,0.3125,117.765625,,117.765625,117.8359375,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p3125_T_117p625,maxwell_fixed_xi_T,0.3125,117.625,,117.765625,117.8359375,0.140625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p3125_T_117,maxwell_fixed_xi_T,0.3125,117.0,,117.765625,117.8359375,0.765625,hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,3
maxwell_xi_0p3125_T_116p5,maxwell_fixed_xi_T,0.3125,116.5,330.35274871056754,117.765625,117.8359375,1.265625,rho:geometry_tolerance_exceeded|temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,4
maxwell_xi_0p3125_T_110,maxwell_fixed_xi_T,0.3125,110.0,,117.765625,117.8359375,7.765625,hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,5
maxwell_xi_0p3125_T_116,maxwell_fixed_xi_T,0.3125,116.0,330.9403888122583,117.765625,117.8359375,1.765625,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
