axis,xi,T_MeV,level,reason,bracket_semantics,summary_status,boundary_row_present,candidate_diagnostic_field_count,candidate_diagnostic_fields,left,right,midpoint,position_error_MeV,density_error,maxwell_area
rho,-0.4875,29.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.036920296248865725,0.005723491873500424,2.8905283035153767e-06
rho,-0.4875,31.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.007569791585240182,0.0029452436228909334,4.504405974779953e-06
rho,-0.4875,31.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.23669567449445594,0.02222703882968148,9.267350682320291e-07
rho,-0.4875,31.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.032301710333342726,0.005766014803356077,4.866097666005563e-06
rho,-0.4875,33.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.0045552818104397375,0.0029673135576861707,2.1433739164181017e-06
rho,-0.4875,33.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.22499290354357981,0.022317632128060882,2.9531146594242996e-07
rho,-0.4875,33.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.027501437223634184,0.005802092745830252,4.355694767478949e-06
rho,-0.4875,35.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.21275727940786737,0.02240558616915541,2.638788227588896e-06
rho,-0.4875,35.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.022541591653805426,0.005837926083108128,4.552303841535296e-06
rho,-0.4875,37.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.20020681145365415,0.022525997984797486,2.6957968654073056e-06
rho,-0.4875,37.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.01744538373202431,0.005879169398391546,4.290225686239338e-06
rho,-0.4875,39.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.1870701522714171,0.022631402864636836,4.7638027480776274e-06
rho,-0.4875,39.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.012194901211159959,0.00581771915567125,4.34955010192485e-06
rho,-0.4875,41.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.1734523068560634,0.022739519044466125,3.774613713683756e-06
rho,-0.4875,41.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.00784486493159875,0.003984118653953364,3.2562579670618937e-06
rho,-0.4875,43.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.15902964583290213,0.022777525599664318,3.348981073116717e-06
rho,-0.4875,45.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.1444147544368093,0.022870038724935426,4.7427160733901075e-06
rho,-0.4875,47.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.12937085201662057,0.022968522002767666,4.536103588918122e-06
rho,-0.4875,49.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.11384128053629183,0.02305930726135293,9.952462688492258e-07
rho,-0.4875,51.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.09782156473619352,0.023136582187970996,3.0983050724256445e-06
rho,-0.4875,53.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.0813868484157183,0.02321716831279784,1.943587259582019e-06
rho,-0.4875,53.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.017201946785633027,0.012152763762339758,2.3600105194965942e-06
rho,-0.4875,55.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.06453351276866215,0.023301156744781854,2.7598597357753746e-06
rho,-0.4875,55.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.005609856626563214,0.0031249999999998224,2.734163441042714e-06
rho,-0.4875,55.0,4,hybrid_stage_c_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",3.0,4.0,4.0,0.0020607850535725447,0.0035475255914687587,3.661000554400429e-06
rho,-0.4875,57.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.04901587904930693,0.018940795557135324,1.3429497028108472e-06
rho,-0.4875,59.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.036939166700051373,0.014548101327843392,4.0427865252799094e-06
rho,-0.4875,61.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.028120707286234392,0.010408872414498935,3.402318080168601e-06
rho,-0.4875,63.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.022369364561143357,0.006499280237286444,2.6919387125547145e-06
rho,-0.4875,65.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.01953929246514008,0.002798502978218577,1.4493892813418003e-06
rho,-0.4875,71.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.018435927062398605,0.0029149754140959244,2.6882339429351587e-06
rho,-0.4875,71.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.010652451146313524,0.010842160500307396,1.1729784456826248e-07
rho,-0.4875,73.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.01639495398899271,0.004154688694175707,2.5104288427016397e-06
rho,-0.4875,75.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.013476571838054952,0.004470048141771488,4.917391864877468e-06
rho,-0.4875,77.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.01126135520456728,0.002738093436329969,4.5892087327942255e-06
rho,-0.4875,85.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.00865662565746561,0.0029947843856730216,3.969092178537307e-07
rho,-0.4875,144.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.0002967850599588928,0.0031249999999998224,3.174882449436772e-06
rho,-0.4875,145.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.0002712922681098462,0.0031703151535174,2.5410279387748846e-06
rho,-0.4875,146.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.00011944412810294125,0.004199827568214687,4.696721329506566e-06
rho,-0.4875,146.5,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.00018191392646826898,0.003888398005030602,2.4601874755828046e-07
rho,-0.4875,146.625,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.0002793603225939023,0.007938417640910522,1.0205995722772246e-07
rho,-0.4875,146.6875,1,classification_changed_or_unresolved:unknown->valid,rho_refinement_level,partial_candidate_diagnostics,False,3,"left,right,midpoint",0.0,1.0,1.0,,,
rho,-0.475,1.0,3,rho_geometry_not_converged,rho_refinement_level,partial_candidate_diagnostics,False,3,"left,right,midpoint",2.0,3.0,3.0,,,
rho,-0.475,5.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.21700655954441572,0.007075701751492805,4.283347938196917e-06
rho,-0.475,5.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.051094282670021585,0.001910120294289643,2.7528023010875077e-06
rho,-0.475,7.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.02801779578692276,0.0016979909789512169,5.827212503443902e-07
rho,-0.475,7.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.2560898654086259,0.012640346406359547,3.6971949726595065e-06
rho,-0.475,7.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.059025497192010334,0.003319331161024986,4.9873605537641705e-06
rho,-0.475,9.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.02906582823646886,0.0020977893485506923,4.508140151775207e-06
rho,-0.475,9.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.2764044645662693,0.015822965995383544,2.4146107055360896e-06
rho,-0.475,9.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.062274434006667434,0.004112854099033573,4.508140151775207e-06
rho,-0.475,11.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.02877138683652447,0.002329719289331988,4.596873645245548e-06
rho,-0.475,11.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.2857277002554497,0.017672708779979573,3.765004232926701e-06
rho,-0.475,11.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.06282749895319739,0.004573330360945635,4.596873645245548e-06
rho,-0.475,13.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.027809275151241764,0.002492195788548011,4.735474483759962e-06
rho,-0.475,13.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.2899394975238465,0.018970890620466644,2.682342005542321e-06
rho,-0.475,13.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.06208029808635729,0.0048964328582751316,3.5585083792084903e-06
rho,-0.475,15.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.02638540157352054,0.002612252454937015,2.220740321043661e-06
rho,-0.475,15.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.2906967894114132,0.01993165908712846,4.620075072992412e-06
rho,-0.475,15.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.060437203904655235,0.0051356125276759606,4.076894745300142e-06
rho,-0.475,17.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.024623874855365102,0.0027044343179371054,3.2713678558894156e-06
rho,-0.475,17.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.28892617296992285,0.02067105896307922,1.3976525968241757e-06
rho,-0.475,17.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.05812309211574984,0.005319652094560392,4.785575081989613e-06
rho,-0.475,19.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.02255172110960757,0.002768314048814385,4.891018490524139e-06
rho,-0.475,19.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.28452495441331394,0.021165191228200108,3.9343898462947113e-07
rho,-0.475,19.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.055177620766869495,0.0054455644510918765,3.341524108793441e-06
rho,-0.475,21.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.020319565130819228,0.002830208817141405,1.9356688709631204e-06
rho,-0.475,21.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.2794006537092173,0.021668987433666787,4.722343263988821e-06
rho,-0.475,21.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.051958574845798466,0.005570119053843282,4.5498769383537475e-06
rho,-0.475,23.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.01777687063548683,0.0028499782918727026,4.55532173773018e-06
rho,-0.475,23.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.2704530828659699,0.021733876064360398,3.7319086352034098e-06
