target_id,xi,T_MeV,method,rho,muq_MeV,source_curve_sha256
xi_0p35_T101,0.35,101,independent_oracle,0.303125,331.87548,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.30625,332.109693,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.309375,332.340436,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.3125,332.567779,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.315625,332.79179,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.31875,333.012536,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.321875,333.230082,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.325,333.444489,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.328125,333.655819,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.33125,333.864131,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.334375,334.069482,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.3375,334.271928,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.340625,334.471524,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.34375,334.668322,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.346875,334.862374,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.35,335.05373,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.353125,335.242438,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.35625,335.428546,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.359375,335.6121,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.3625,335.793145,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.365625,335.971725,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.36875,336.147882,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.371875,336.321658,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.375,336.493093,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.378125,336.662228,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.38125,336.829101,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.384375,336.993749,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.3875,337.15621,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.390625,337.316518,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.39375,337.474709,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.396875,337.630818,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.4,337.784877,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.403125,337.93692,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.40625,338.086977,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.409375,338.235081,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.4125,338.381261,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.415625,338.525548,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.41875,338.66797,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.421875,338.808555,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.425,338.947333,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.428125,339.084329,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.43125,339.21957,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.434375,339.353083,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.4375,339.484892,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.440625,339.615024,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.44375,339.743501,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.446875,339.870349,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.45,339.995589,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.453125,340.119247,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.45625,340.241343,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.459375,340.3619,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.4625,340.480939,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.465625,340.598481,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.46875,340.714548,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.471875,340.829159,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.475,340.942334,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.478125,341.054093,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.48125,341.164454,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.484375,341.273437,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.4875,341.381061,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.490625,341.487342,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.49375,341.592299,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.496875,341.695949,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.5,341.798309,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.503125,341.899396,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.50625,341.999226,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.509375,342.097815,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.5125,342.19518,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.515625,342.291335,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.51875,342.386297,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.521875,342.480079,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.525,342.572697,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.528125,342.664165,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.53125,342.754498,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.534375,342.843709,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.5375,342.931811,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.540625,343.01882,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.54375,343.104747,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.546875,343.189606,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.55,343.273409,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.553125,343.35617,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.55625,343.437901,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.559375,343.518613,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.5625,343.598319,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.565625,343.67703,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.56875,343.754759,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.571875,343.831516,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.575,343.907313,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.578125,343.982161,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.58125,344.056071,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.584375,344.129052,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.5875,344.201117,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.590625,344.272275,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.59375,344.342537,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.596875,344.411912,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.6,344.48041,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.603125,344.548042,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.60625,344.614816,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.609375,344.680743,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.6125,344.745831,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.615625,344.81009,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.61875,344.873528,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.621875,344.936155,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.625,344.997979,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.628125,345.05901,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.63125,345.119255,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.634375,345.178722,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.6375,345.237421,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.640625,345.295359,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.64375,345.352545,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.646875,345.408985,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.65,345.464689,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.653125,345.519664,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.65625,345.573917,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.659375,345.627456,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.6625,345.680288,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.665625,345.73242,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.66875,345.78386,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.671875,345.834615,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.675,345.884692,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.678125,345.934098,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.68125,345.982839,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.684375,346.030922,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.6875,346.078354,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.690625,346.125141,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.69375,346.17129,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.696875,346.216808,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.7,346.2617,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.703125,346.305972,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.70625,346.349632,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.709375,346.392684,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.7125,346.435135,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.715625,346.476991,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.71875,346.518257,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.721875,346.55894,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.725,346.599045,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.728125,346.638577,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.73125,346.677543,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.734375,346.715947,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.7375,346.753795,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.740625,346.791093,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.74375,346.827845,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.746875,346.864057,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.75,346.899734,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.753125,346.934882,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.75625,346.969504,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.759375,347.003607,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.7625,347.037194,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.765625,347.070272,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.76875,347.102844,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.771875,347.134916,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.775,347.166492,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.778125,347.197576,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.78125,347.228174,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.784375,347.25829,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.7875,347.287929,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.790625,347.317094,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.79375,347.34579,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.796875,347.374023,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.8,347.401794,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.803125,347.42911,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.80625,347.455975,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.809375,347.482392,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.8125,347.508365,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.815625,347.533899,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.81875,347.558998,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.821875,347.583665,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.825,347.607905,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.828125,347.631721,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.83125,347.655118,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
xi_0p35_T101,0.35,101,independent_oracle,0.834375,347.678099,22371a2dfbb35292b18623d2794018fc694e9185f9af4aef20eace6da16aebe6
