surface,xi,T_MeV,mu_spinodal_hadron_MeV,mu_spinodal_quark_MeV,layer,status,interpolation_method,source_layer,source_xi_left,source_xi_right,source_axis_low,source_axis_high,xi_gap,reference_write
spinodal,-0.49375,99.0,311.1439069789674,279.3447255008414,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,100.0,309.6667089010883,278.55138723879037,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,101.0,308.16219373541463,277.73442657185944,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,102.0,306.6299285419636,276.8932787900949,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,103.0,305.0694738116548,276.027374369335,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,104.0,303.48039161488936,275.13614503970166,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,105.0,301.86223925585915,274.2190116072874,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,106.0,300.2145630558311,273.2753938951835,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,107.0,298.5369125440211,272.304709193609,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,108.0,296.8288314231451,271.306369922387,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,109.0,295.08985965438285,270.2797866476438,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,110.0,293.3195319975334,269.2243685702957,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,111.0,291.5173866553307,268.1395224833938,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,112.0,289.6829536600839,267.0246540604721,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,113.0,287.81576199388246,265.8791686028784,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,114.0,285.91534393878504,264.70246792987774,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,115.0,283.98123087366866,263.4939552265387,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,116.0,282.0129565933633,262.25303193809566,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,117.0,280.01005806319995,260.9790997561333,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,118.0,277.97208293325866,259.671552791311,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,119.0,275.8985837392298,258.32978817450703,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,120.0,273.78912940230094,256.953199368202,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,121.0,271.64330493843454,255.54117157649375,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,122.0,269.4607165291685,254.09308418486899,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,123.0,267.24100135843594,252.60831445338985,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,124.0,264.9838279099134,251.08621702725426,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,125.0,262.68890687695375,249.52614793549904,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,126.0,260.35600387277225,247.927432989971,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,127.0,257.98494588538784,246.28938563170215,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,128.0,255.57563212901724,244.61129437908738,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,129.0,253.12804892003282,242.89241320084153,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,130.0,250.64228741580033,241.13196179147369,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,131.0,248.11855604695447,239.329115766536,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,132.0,245.5571989864947,237.482999518379,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,133.0,242.9587134509458,235.59267741618513,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,134.0,240.3237727618206,233.65713436723317,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,135.0,237.6532392257165,231.675271858706,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,136.0,234.9481867020842,229.64587650969568,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,137.0,232.20991765431032,227.5676184723482,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,138.0,229.43997993443975,225.4389960459557,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,139.0,226.64018775347188,223.25831433479055,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,140.0,223.81264500556952,221.02362912858197,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,141.0,220.95978868340822,218.73266198084244,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,142.0,218.08445961594592,216.38268368067742,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,143.0,215.19005050301723,213.97031409583707,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,143.5,213.73697176213474,212.73940763271221,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,144.0,212.2807803368454,211.49114112034053,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,144.5,210.82236952495361,210.22467192257437,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.49375,145.0,209.36262047023686,208.9389351824268,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.5,-0.4875,9.0,145.0,0.012500000000000011,False
spinodal,-0.4875,9.0,372.5604616680927,302.5236997199243,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,11.0,372.308483208648,302.49224193606966,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,13.0,372.00167008556355,302.45321940139394,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,15.0,371.64158606021385,302.40614520053845,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,17.0,371.23032838521044,302.35054940914534,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,19.0,370.7699536278939,302.28592958671413,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,21.0,370.2627533647789,302.21175904780773,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,25.0,369.1140659225959,302.0325253549399,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,27.0,368.4753150982024,301.92623771892994,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,29.0,367.79487456255134,301.80797212507775,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,31.0,367.0732658097276,301.67703866600635,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,33.0,366.31108823606246,301.5326633606615,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,35.0,365.5083236988321,301.37406662362184,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,37.0,364.66512101169917,301.20041558216747,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,39.0,363.7811314881183,301.0107953038894,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,41.0,362.85602835809635,300.8042633929035,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,43.0,361.88923505002384,300.57980759123024,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,45.0,360.880072756309,300.33635576587693,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,47.0,359.827672192737,300.07277141946906,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,49.0,358.7310375124052,299.78784016304246,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,51.0,357.5890326188483,299.4802804120488,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,53.0,356.40040682232853,299.1487305068282,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,57.0,353.8775644452514,298.4077739228479,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,59.0,352.5402116491054,297.99519883507696,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,61.0,351.1499284627339,297.55228522620786,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,63.0,349.70485282368537,297.07719785608447,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,65.0,348.20300610191936,296.56799397227417,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,67.0,346.6422946855892,296.0226145317452,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,69.0,345.0205479725499,295.4388702481721,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,71.0,343.3354565691233,294.81446698265387,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,73.0,341.5846431632454,294.1469670778802,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,75.0,339.7656236614541,293.4338018486688,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,77.0,337.87583247638463,292.67226663488066,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,79.0,335.912621343033,291.85951064065716,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,81.0,333.87324701044895,290.99254718206197,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,83.0,331.7549128342643,290.0682352168543,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,85.0,329.5547428469626,289.08329191043765,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,87.0,327.2697755227265,288.0342816387424,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,89.0,324.89700992367233,286.917619563093,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,91.0,322.4333636061722,285.72958875511426,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,93.0,319.8756898207861,284.4663120836341,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,94.0,318.56059892944063,283.8052166064614,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,95.0,317.2207996672664,283.1237952094072,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,96.0,315.85588256172156,282.42153184643774,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,97.0,314.46544089767855,281.6979006538529,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,98.0,313.0490441276874,280.95236080753966,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,99.0,311.60627241475913,280.1843752134923,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,100.0,310.1367135999678,279.3933902389927,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,101.0,308.63993304367864,278.57885522798244,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,102.0,307.1154983682246,277.7402076454456,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
spinodal,-0.4875,103.0,305.5629729351452,276.8768797722773,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.4875,-0.4875,9.0,145.0,0.0,False
