xi,T_MeV,rho,muq_MeV,source,cap,oracle_status,simulated_status,reason
0.0,100.0,3.70625,368.99839,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,100.0,3.71875,369.392058,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,100.0,3.7375,369.980908,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,100.0,3.75625,370.567766,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,100.0,3.76875,370.957892,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,100.0,3.7875,371.541407,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,100.0,3.80625,372.122906,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,100.0,3.81875,372.509449,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,100.0,3.8375,373.087573,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,100.0,3.85625,373.663665,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,100.0,3.86875,374.046594,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,100.0,3.8875,374.619288,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,100.0,3.90625,375.189937,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,100.0,3.91875,375.569233,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,100.0,3.9375,376.136469,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,100.0,3.95625,376.701653,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,100.0,3.96875,377.077303,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.0,-0.0,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.0625,229.135919,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.125,254.721473,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.1875,268.810029,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.25,278.197089,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.3125,285.012177,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.375,290.203755,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.4375,294.277714,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.5,297.536014,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.5625,300.173448,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.625,302.323065,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.6875,304.079843,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.75,305.514013,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.8125,306.679038,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.875,307.616637,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.9375,308.360069,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,1.0,308.936367,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,1.0625,309.367896,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,1.125,309.673478,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,1.1875,309.869217,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,1.25,309.969126,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,1.3125,309.985608,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,1.375,309.929851,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,1.4375,309.812137,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,1.5,309.642119,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,1.5625,309.429057,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,1.625,309.182039,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,1.6875,308.910194,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,1.75,308.622898,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,1.8125,308.329991,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,1.875,308.041997,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,1.9375,307.770353,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,2.0,307.527634,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,2.0625,307.327763,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,2.125,307.186155,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,2.1875,307.119764,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,2.25,307.146913,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,2.3125,307.286826,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,2.375,307.558725,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,2.4375,307.980456,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,2.5,308.566687,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,2.5625,309.326991,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,2.625,310.264273,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,2.6875,311.374076,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,2.75,312.645073,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,2.8125,314.060622,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,2.875,315.600916,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,2.9375,317.245131,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.0,318.973146,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.0625,320.766647,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.125,322.609666,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.1875,324.488701,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.25,326.392582,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.3125,328.312203,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.375,330.240219,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.4375,332.170741,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.5,334.099076,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.5625,336.021489,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.625,337.935021,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.6875,339.837328,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.75,341.726562,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.8125,343.601269,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.875,345.460312,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.9375,347.302806,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,4.0,349.128068,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.1125,250.934271,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.1625,263.936818,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.2125,272.967302,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.2625,279.725806,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.3125,285.012177,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.3625,289.267208,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.4125,292.759823,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.4625,295.666236,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.5125,298.108216,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.5625,300.173448,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.58125,300.864643,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.59375,301.302596,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.6125,301.927188,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.63125,302.515101,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.64375,302.887759,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.6625,303.419334,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.68125,303.91969,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.69375,304.236784,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.7125,304.688919,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.73125,305.114191,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,0.9625,308.609301,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,1.29375,309.988738,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,1.296875,309.98868,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,1.746875,308.63748,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,2.203125,307.117041,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,2.20625,307.117224,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,2.503125,308.600515,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.6375,338.316446,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.65625,338.887703,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.66875,339.267933,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.6875,339.837328,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.70625,340.405544,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.71875,340.783678,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.7375,341.349836,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.75625,341.914707,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.76875,342.290557,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.7875,342.853209,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.80625,343.414487,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.81875,343.787895,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.8375,344.346821,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.85625,344.904301,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.86875,345.27514,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.8875,345.830159,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.90625,346.383674,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.91875,346.751839,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.9375,347.302806,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.95625,347.85222,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,120.0,3.96875,348.217626,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.0,131.0869140625,0.0,-0.0,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
0.0,131.0869140625,0.0625,192.923536,stage_b_global_reference,48,confirmed_monotone,confirmed_monotone,stable_no_s_shape
